stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
3491,昇達科,1345.0,1.11,5.91,9.84,18.71,54.3,11,82.0,-100157.0,9000.0,-513678.0,229000.0,True,True,49.57,83.05,64.64,9.3
6104,創惟,100.0,2.03,2.77,7.65,1.68,62.2,6,4.5,912180.0,0.0,1402507.0,0.0,True,True,31.15,78.12,52.29,3.6
3324,雙鴻,1075.0,1.5,0.94,11.06,41.71,61.6,3,116.7,-397696.0,96000.0,1211879.0,696000.0,True,True,22.66,85.22,50.81,10.8
3264,欣銓,217.5,1.86,2.11,5.94,14.88,53.4,4,52.3,738764.0,-1021700.0,2399501.0,-2902700.0,True,True,22.35,82.56,49.44,1.4
3363,上詮,650.0,1.87,4.33,13.16,40.13,56.9,2,12.1,840729.0,0.0,1060015.0,0.0,True,True,25.65,77.29,48.89,13.0
8932,智通*,115.0,1.52,2.68,9.22,7.83,59.5,3,10.7,882605.0,0.0,3064769.0,0.0,True,True,22.44,75.81,46.46,3.6
3680,家登,488.0,1.6,5.74,8.5,6.83,57.1,1,71.7,503108.0,0.0,326556.0,0.0,True,True,18.61,80.49,46.46,0.3
3362,先進光,202.0,2.11,3.59,16.27,64.52,63.3,2,1.9,48228.0,0.0,-288352.0,0.0,True,True,28.64,51.23,38.81,6.3
3693,營邦,558.0,1.29,0.9,11.39,5.56,60.3,3,148.9,252325.0,-50.0,464021.0,-50.0,False,True,0.0,84.31,37.94,15.6
1815,富喬,118.0,1.14,8.26,36.29,124.02,73.2,7,68.1,24792895.0,1020000.0,20234108.0,7645000.0,True,False,48.44,0.0,26.64,22.0
4931,新盛力,255.5,1.61,4.29,12.74,25.98,55.2,0,159.5,-2441000.0,0.0,-3243268.0,0.0,False,True,0.0,55.19,24.84,10.4
4979,華星光,598.0,1.75,-0.5,24.98,165.16,63.3,4,31.0,-2286733.0,761000.0,-2377902.0,2743000.0,True,False,39.03,0.0,21.47,30.3
6530,創威,85.6,1.93,1.18,11.24,1.69,56.0,0,19.5,-29843.0,0.0,141951.0,0.0,False,True,0.0,47.25,21.26,1.2
3163,波若威,777.0,1.59,0.91,13.29,52.31,56.1,0,28.7,-512318.0,0.0,-1420502.0,-5000.0,False,True,0.0,45.71,20.57,7.9
3081,聯亞,3255.0,1.48,9.97,44.69,233.94,69.1,2,176.5,-458041.0,691958.0,-807313.0,728970.0,True,False,33.85,0.0,18.62,60.0
7792,安葆,305.0,1.13,2.01,31.17,2.71,75.6,1,,124247.0,0.0,92877.0,0.0,True,False,27.14,0.0,14.93,20.8
6829,千附精密,239.0,2.18,9.89,18.3,3.99,61.8,1,23.0,395830.0,0.0,375662.0,0.0,True,False,21.61,0.0,11.89,11.4
3374,精材,333.5,1.28,7.23,3.4,66.32,55.2,3,31.0,3010390.0,0.0,3410968.0,0.0,True,False,20.22,0.0,11.12,19.3
5443,均豪,105.5,1.19,2.93,6.77,0.86,54.0,2,165.6,147725.0,0.0,-29005.0,0.0,True,False,16.42,0.0,9.03,6.4
6640,均華,1005.0,0.77,2.55,6.38,1.92,51.9,1,266.0,48998.0,-1000.0,-104014.0,6000.0,True,False,11.73,0.0,6.45,2.6
8383,千附,68.7,1.6,8.19,-5.19,2.03,48.5,1,77.5,705839.0,0.0,9214.0,0.0,True,False,6.99,0.0,3.84,13.4
