stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
4571,鈞興-KY,211.0,2.15,3.18,20.84,6.38,69.4,8,10.4,294878.0,0.0,923864.0,0.0,True,True,72.16,69.01,70.52,28.7
2374,佳能,82.2,2.08,2.37,9.46,27.84,63.1,2,62.5,6650983.0,0.0,4893086.0,-8000.0,True,True,27.59,82.64,56.22,16.4
6239,力成,248.0,2.3,8.3,14.0,140.57,65.5,1,32.5,15569647.0,-45000.0,14738344.0,-235184.0,True,True,35.1,75.29,56.0,23.4
3413,京鼎,325.5,1.79,1.4,3.2,21.4,57.4,4,6.3,1573976.0,-1000.0,3098238.0,-18000.0,True,True,27.85,76.65,53.23,6.7
3406,玉晶光,588.0,2.38,5.0,15.42,46.29,71.1,4,24.8,701938.0,4000.0,1568741.0,-69000.0,True,True,48.38,57.17,52.95,36.9
4916,事欣科,67.7,1.58,1.2,7.05,10.41,58.3,2,50.2,2041503.0,0.0,290038.0,0.0,True,True,21.96,80.23,52.26,11.5
4915,致伸,72.7,1.63,3.41,-0.69,5.76,49.1,1,13.4,335021.0,-78000.0,-4485948.0,-613185.0,True,True,9.93,75.52,44.04,1.0
1590,亞德客-KY,1465.0,1.59,0.0,9.77,28.29,63.5,8,25.2,389084.0,-298823.0,641572.0,-454563.0,False,True,0.0,81.03,42.14,43.6
2317,鴻海,248.5,1.6,1.64,10.89,350.53,65.5,2,29.7,59174537.0,386141.0,59205949.0,-4463668.0,False,True,0.0,79.82,41.51,15.9
2388,威盛,75.4,1.69,-0.53,8.09,16.49,57.1,1,84.8,2281000.0,0.0,-5800.0,6000.0,False,True,0.0,63.12,32.82,56.3
3563,牧德,875.0,1.75,6.97,-0.26,29.27,56.9,1,3.7,614284.0,0.0,-228154.0,-37000.0,True,True,14.52,46.42,31.11,25.4
3019,亞光,144.5,2.13,-1.7,6.38,29.48,58.0,0,20.0,-1750230.0,0.0,977813.0,0.0,False,True,0.0,52.52,27.31,10.7
6209,今國光,67.0,1.9,-1.9,6.3,13.19,55.4,0,66.9,-2361000.0,0.0,189500.0,0.0,False,True,0.0,51.04,26.54,30.1
2441,超豐,106.5,1.61,5.45,15.32,39.16,68.0,0,13.2,-146451.0,-211000.0,-7968787.0,-842000.0,False,True,0.0,40.52,21.07,25.3
6257,矽格,217.0,1.74,3.09,15.02,50.23,75.0,2,24.5,2304020.0,242000.0,1448930.0,165877.0,True,False,34.22,0.0,16.43,65.6
4720,德淵,27.05,1.77,-1.81,10.87,4.29,60.3,0,18.4,-986500.0,0.0,-2222500.0,-4010.0,False,True,0.0,29.33,15.25,74.0
4569,六方科-KY,194.0,2.4,0.0,8.39,3.71,62.2,0,0.7,-102000.0,0.0,-110000.0,0.0,False,True,0.0,27.34,14.22,38.1
