stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score
6505,台塑化,56.4,1.97,4.44,3.62,11.74,57.1,5,7.8,10085903.0,-12772.0,16082510.0,-52772.0,True,True,36.84,77.8,58.14
6706,惠特,151.5,2.39,3.06,14.63,32.92,60.9,4,-59.6,3597246.0,1576000.0,6550446.0,1576000.0,True,True,45.37,57.32,51.58
2449,京元電子,302.5,1.8,6.7,7.19,217.04,57.9,2,36.1,24968733.0,-141882.0,24394593.0,-4821991.0,True,True,28.43,72.9,51.55
4766,南寶,358.5,3.49,1.27,5.81,17.56,61.4,0,17.4,-438763.0,-88000.0,-269763.0,-127000.0,False,True,0.0,59.65,31.02
1528,恩德,28.8,2.0,3.78,9.11,8.51,58.1,0,30.9,-4244000.0,0.0,-2639200.0,-2000.0,False,True,0.0,51.99,27.03
6282,康舒,47.35,1.54,-1.35,-0.57,13.1,47.9,0,17.3,-5263997.0,-4000.0,-5024297.0,-6000.0,False,True,0.0,49.15,25.56
5269,祥碩,1365.0,1.85,4.6,14.12,44.87,62.9,5,39.9,759319.0,1000.0,743620.0,4615.0,True,False,49.79,0.0,23.9
2303,聯電,77.3,1.69,3.76,19.33,261.0,66.4,1,4.9,39191779.0,-6156269.0,36526874.0,-7923495.0,True,False,35.2,0.0,16.9
2489,瑞軒,42.1,2.41,0.24,8.21,47.09,54.2,0,11.2,-8694369.0,0.0,-18103187.0,-3424000.0,False,True,0.0,27.21,14.15
6165,浪凡,53.1,1.55,1.72,12.16,2.56,72.5,2,3.0,2067870.0,0.0,6014870.0,0.0,True,False,28.6,0.0,13.73
2374,佳能,78.4,2.47,4.53,10.08,23.83,64.6,1,92.2,3670904.0,0.0,1807913.0,0.0,True,False,26.71,0.0,12.82
4526,東台,36.75,2.14,7.14,7.84,8.6,59.7,1,-34.1,3909865.0,0.0,5113765.0,0.0,True,False,25.75,0.0,12.36
6215,和椿,111.0,2.2,3.74,8.39,7.31,58.4,1,48.6,489000.0,0.0,430252.0,0.0,True,False,22.96,0.0,11.02
2359,所羅門,119.0,2.07,3.93,5.49,7.84,56.4,1,-44.1,885050.0,0.0,590950.0,0.0,True,False,19.19,0.0,9.21
