stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score
2421,建準,150.0,1.53,3.45,8.21,7.82,59.2,4,22.5,1130497.0,-1000.0,2328033.0,-1000.0,True,True,35.47,79.41,58.32
1519,華城,917.0,2.03,3.27,6.47,53.76,57.7,3,3.4,979507.0,0.0,1533810.0,-155762.0,True,True,29.62,77.43,54.48
2603,長榮,206.0,1.6,1.98,2.03,28.34,57.4,5,-17.9,6898956.0,-240016.0,10566035.0,-859429.0,True,True,31.34,75.3,54.2
1513,中興電,155.5,2.39,4.71,3.0,23.9,55.7,1,4.8,764924.0,-43000.0,-169577.0,-428377.0,True,True,18.11,79.2,49.88
6005,群益證,29.0,1.85,3.39,3.23,8.51,58.1,1,53.3,15066000.0,-8128318.0,10825000.0,-14094045.0,True,True,15.5,81.46,49.8
6414,樺漢,334.0,1.69,3.73,14.12,7.93,77.3,16,19.2,922000.0,-63000.0,1867030.0,-257000.0,True,False,102.01,0.0,48.96
6257,矽格,190.5,1.51,5.83,13.94,33.91,68.1,2,16.7,2633790.0,-872000.0,3021186.0,-1352123.0,True,True,35.28,57.52,46.84
1503,士電,201.5,2.93,6.33,5.87,14.34,58.1,0,35.3,-90507.0,-1000.0,304888.0,-1157.0,False,True,0.0,56.3,29.28
2455,全新,355.0,1.59,2.16,19.7,118.6,65.6,4,16.6,-5948214.0,2458000.0,1452549.0,2470000.0,True,False,48.43,0.0,23.25
6695,芯鼎,50.3,1.84,8.17,22.62,3.46,71.0,1,-4.7,565000.0,0.0,951000.0,0.0,True,False,44.49,0.0,21.36
2402,毅嘉,72.3,1.5,2.99,14.28,14.62,62.9,0,15.2,-1803000.0,0.0,-2637000.0,0.0,False,True,0.0,27.3,14.2
2354,鴻準,53.2,1.53,2.7,3.04,4.71,54.4,3,-61.1,1665186.0,0.0,1762485.0,1000.0,True,False,23.41,0.0,11.24
1605,華新,31.7,2.43,5.14,1.65,18.33,50.7,1,2.5,25020584.0,-237077.0,21946494.0,-629008.0,True,False,17.0,0.0,8.16
