stock_id,name,close,daily_return_pct,vol_ratio,rsi14,ma28_bias_pct,inst_consec_days,yoy_revenue_pct,past_42d_pct,composite_score,is_early_breakout,is_strong_confirm
8054,安國,103.5,3.92,1.7,51.4,0.06,2,382.5,0.0,45.4,True,True
8086,宏捷科,166.0,2.15,1.53,57.7,5.38,6,37.0,10.7,41.69,True,True
3374,精材,251.0,2.66,1.45,55.1,1.28,7,43.3,24.0,40.99,True,True
3227,原相,225.0,3.45,1.85,54.7,0.45,1,10.3,12.5,39.78,True,True
5386,青雲,521.0,4.2,1.15,55.3,3.55,2,412.8,56.7,35.69,True,True
