stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
6739,竹陞科技,1110.0,2.33,-2.2,8.44,5.62,54.2,6,96.7,81377.0,17000.0,136422.0,17000.0,False,True,0.0,89.09,40.09,0.0
7734,印能科技,2915.0,1.97,0.87,-5.79,12.68,47.4,2,,81459.0,-50000.0,140760.0,-63000.0,False,True,0.0,71.65,32.24,4.3
6173,信昌電,286.5,0.83,9.98,39.37,35.17,67.5,5,,610118.0,0.0,1664442.0,171000.0,True,False,35.91,0.0,19.75,4.9
5443,均豪,120.0,1.72,6.67,15.71,8.84,67.5,4,,2402310.0,0.0,2635861.0,0.0,True,False,35.7,0.0,19.64,12.7
6667,信紘科,255.0,2.26,6.47,13.3,2.78,70.3,0,,-117000.0,0.0,-73691.0,0.0,False,True,0.0,42.72,19.22,0.0
7717,萊德光電-KY,494.0,1.3,9.9,18.52,2.72,63.9,5,,57000.0,0.0,289000.0,0.0,True,False,33.52,0.0,18.44,15.6
5274,信驊,19215.0,1.01,9.99,17.62,104.29,68.6,5,118.4,44720.0,56918.0,-29119.0,188418.0,True,False,32.1,0.0,17.66,37.5
6640,均華,1300.0,0.83,4.0,27.71,13.05,68.3,3,,-46125.0,131000.0,-380240.0,492000.0,True,False,30.46,0.0,16.75,32.4
6829,千附精密,258.0,1.51,5.95,19.16,4.45,63.9,1,,270783.0,0.0,363192.0,0.0,True,False,28.83,0.0,15.86,19.4
6187,萬潤,1370.0,0.95,4.98,12.5,32.53,58.9,3,,36148.0,50000.0,-191252.0,139000.0,True,False,26.14,0.0,14.38,43.5
6907,雅特力-KY,199.5,2.23,9.92,9.4,8.11,57.7,2,,509870.0,0.0,228679.0,0.0,True,False,15.24,0.0,8.38,5.6
