stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score
3227,原相,226.5,2.31,4.38,13.61,14.08,71.3,5,4.2,1991012.0,-298.0,2460560.0,4388.0,True,True,36.26,79.65,55.79
4931,新盛力,170.0,1.74,3.66,14.62,31.46,64.5,1,97.4,677688.0,0.0,-41612.0,0.0,True,True,23.28,85.91,51.46
3357,臺慶科,187.5,2.27,5.63,13.66,19.62,64.4,2,15.4,999522.0,-235.0,435539.0,-484.0,True,True,28.16,79.78,51.39
6121,新普,390.0,2.51,5.12,9.67,10.58,70.3,2,4.4,254672.0,-225024.0,-36277.0,-65607.0,True,True,24.08,80.28,49.37
8086,宏捷科,159.5,2.14,2.9,13.13,48.9,64.8,6,49.4,2905787.0,0.0,3416795.0,0.0,True,True,37.2,61.68,48.22
6104,創惟,102.0,1.66,0.0,7.74,4.06,61.3,4,-7.3,233880.0,0.0,1477879.0,3000.0,True,True,22.02,76.48,46.53
3624,光頡,59.0,2.23,-0.67,13.61,6.69,63.0,1,21.0,326025.0,0.0,-1182975.0,0.0,True,True,19.31,78.75,46.06
6613,朋億*,245.5,1.83,1.45,7.84,2.31,62.7,1,30.8,233000.0,-449.0,248000.0,-674.0,True,True,14.54,82.64,45.19
8069,元太,162.0,1.63,5.88,10.49,36.37,62.6,2,,846027.0,1000.0,2146003.0,-3106.0,True,True,23.92,69.52,44.44
5236,凌陽創新,168.5,1.8,5.31,13.29,2.0,65.5,4,28.1,37045.0,0.0,238077.0,2000.0,True,True,32.75,55.36,42.92
7402,邑錡,125.5,2.16,2.87,3.0,1.48,54.3,1,3.5,143117.0,0.0,49167.0,0.0,True,True,11.49,79.64,42.16
3211,順達,381.5,1.57,-0.65,3.96,60.74,56.9,2,18.6,-455950.0,234713.0,-1873122.0,43334.0,True,True,11.25,76.17,40.46
5309,系統電,63.8,1.58,0.0,6.85,8.57,58.3,2,,1348098.0,0.0,1464148.0,0.0,True,True,14.82,68.94,39.17
6244,茂迪,29.7,1.8,-1.98,7.96,5.77,57.7,4,19.3,844000.0,0.0,5367018.0,0.0,True,True,20.74,54.69,36.02
6284,佳邦,81.5,1.47,0.62,-0.85,1.84,50.8,2,-10.6,388017.0,0.0,667851.0,0.0,False,True,0.0,75.33,33.9
6425,易發,81.3,1.51,0.62,4.7,2.03,53.6,1,,51435.0,0.0,-156846.0,0.0,False,True,0.0,70.04,31.52
5371,中光電,74.3,1.35,1.5,-0.0,6.38,49.3,2,,59286.0,0.0,-1207714.0,883000.0,False,True,0.0,67.85,30.53
8299,群聯,2430.0,1.18,1.67,35.23,319.04,71.1,9,,1070420.0,217000.0,3230341.0,1356207.0,True,False,48.07,0.0,26.44
3551,世禾,210.0,1.95,-2.33,9.14,14.57,59.9,1,,-518950.0,90000.0,-778550.0,90000.0,True,True,12.71,41.48,25.66
6761,穩得,206.0,1.58,2.23,7.37,4.31,56.6,1,-0.4,264003.0,0.0,120998.0,0.0,False,True,0.0,53.72,24.17
4966,譜瑞-KY,669.0,2.24,9.85,22.22,38.64,69.1,6,-3.8,1558873.0,461000.0,1307202.0,619000.0,True,False,42.7,0.0,23.49
6788,華景電,454.5,1.38,-1.3,8.21,11.27,58.2,2,,-384020.0,5000.0,-869995.0,21000.0,False,True,0.0,46.48,20.92
6223,旺矽,5025.0,1.29,-0.1,9.08,88.8,63.6,3,,-114242.0,317000.0,222318.0,418138.0,False,True,0.0,46.05,20.72
6548,長科*,52.6,1.49,1.15,1.72,5.24,51.8,0,24.5,-1276040.0,0.0,-3552062.0,-2000.0,False,True,0.0,45.6,20.52
5536,聖暉*,860.0,1.11,-0.12,5.8,14.59,55.3,1,,204071.0,-31198.0,77319.0,-213119.0,False,True,0.0,44.75,20.14
6143,振曜,92.0,1.28,-1.39,-0.85,0.91,47.9,0,14.2,-117000.0,0.0,89015.0,0.0,False,True,0.0,44.17,19.88
4760,勤凱,287.5,2.42,7.68,19.18,15.06,69.7,2,63.1,323030.0,0.0,-6592.0,0.0,True,False,35.94,0.0,19.77
3691,碩禾,135.0,0.55,2.66,15.56,1.56,64.0,5,,89019.0,0.0,580211.0,0.0,True,False,33.38,0.0,18.36
4772,台特化,321.5,1.75,4.38,5.97,14.52,57.3,0,,-45050.0,0.0,-136767.0,0.0,False,True,0.0,40.58,18.26
6903,巨漢,422.0,0.89,1.44,13.69,5.94,65.9,4,,74100.0,0.0,616080.0,0.0,True,False,27.93,0.0,15.36
5425,台半,73.0,1.47,2.1,20.98,17.13,69.5,1,,3951590.0,0.0,8226526.0,0.0,True,False,27.87,0.0,15.33
6693,廣閎科,149.0,1.43,-0.67,8.66,3.17,61.7,0,85.7,-235962.0,0.0,-402036.0,0.0,False,True,0.0,32.77,14.75
3374,精材,226.5,1.99,9.95,22.68,63.12,68.4,1,25.6,7283182.0,0.0,4220538.0,-40.0,True,False,25.66,0.0,14.11
7712,博盛半導體,134.5,2.7,9.8,16.54,2.86,66.6,2,,318000.0,0.0,201000.0,0.0,True,False,25.44,0.0,13.99
8042,金山電,84.1,2.0,-1.06,35.74,23.67,76.6,1,,4178487.0,0.0,8816776.0,0.0,True,False,23.16,0.0,12.74
7728,光焱科技,800.0,0.53,5.4,4.73,2.09,54.7,4,,44000.0,0.0,69013.0,0.0,True,False,21.64,0.0,11.9
3236,千如,34.0,2.87,4.29,6.9,4.85,58.7,2,38.3,1940954.0,0.0,2838953.0,0.0,True,False,21.19,0.0,11.65
6291,沛亨,468.0,1.57,-2.9,12.24,17.38,60.1,3,42.1,83152.0,310000.0,227943.0,727000.0,True,False,20.79,0.0,11.43
4721,美琪瑪,95.5,1.73,2.47,14.9,7.93,70.5,0,-31.9,-270100.0,0.0,-1106078.0,0.0,False,True,0.0,24.3,10.94
3152,璟德,174.0,0.68,0.29,7.18,1.5,56.8,4,1.6,122021.0,0.0,240021.0,0.0,True,False,19.85,0.0,10.92
4749,新應材,1085.0,1.5,9.93,16.18,68.85,65.4,1,-12.4,1031290.0,-20000.0,929985.0,-992019.0,True,False,19.84,0.0,10.91
6127,九豪,48.05,1.49,0.1,5.96,8.95,56.2,0,-9.6,-1468818.0,0.0,-2396782.0,0.0,False,True,0.0,23.7,10.66
6265,方土昶,44.15,0.82,1.73,11.45,4.5,58.3,1,,1602799.0,0.0,-1139641.0,0.0,True,False,16.57,0.0,9.11
6175,立敦,68.3,1.61,-1.01,16.12,8.22,68.3,0,15.9,-298992.0,0.0,-1064155.0,0.0,False,True,0.0,18.67,8.4
5904,寶雅,589.0,0.36,0.34,11.1,0.9,68.8,1,,61046.0,-4000.0,170843.0,-4043.0,True,False,14.1,0.0,7.76
6907,雅特力-KY,129.5,2.29,-2.26,6.06,9.04,54.0,2,,218000.0,0.0,136020.0,0.0,True,False,13.33,0.0,7.33
3217,優群,176.0,0.76,0.57,7.03,1.55,59.7,1,,35000.0,0.0,-60181.0,26000.0,True,False,10.89,0.0,5.99
3615,安可,34.1,1.56,0.74,4.88,1.4,56.4,1,,551000.0,0.0,184000.0,0.0,True,False,10.37,0.0,5.7
6509,聚和,44.65,3.15,9.98,2.49,3.97,58.1,2,,1695000.0,0.0,1698100.0,0.0,True,False,10.31,0.0,5.67
5291,邑昇,70.4,2.11,10.0,2.43,4.24,56.3,1,69.5,606000.0,0.0,244015.0,0.0,True,False,5.22,0.0,2.87
