stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score
8210,勤誠,1100.0,2.02,5.26,18.86,67.74,73.4,7,44.7,967217.0,75000.0,1270756.0,114000.0,True,True,66.42,72.75,69.71
2316,楠梓電,114.5,2.17,0.88,7.39,19.15,57.1,3,16.5,1020112.0,0.0,1844712.0,0.0,True,True,28.29,82.71,56.59
1773,勝一,174.0,2.66,6.75,15.78,15.85,74.5,1,17.1,2952262.0,0.0,3274962.0,0.0,True,True,36.38,72.78,55.31
6781,AES-KY,1115.0,2.5,-0.45,8.73,66.68,60.2,0,25.6,-226680.0,0.0,-228087.0,-4000.0,False,True,0.0,54.43,28.3
2610,華航,17.9,1.74,-1.38,-2.84,8.38,36.9,0,20.0,-19018813.0,-3986445.0,-20696762.0,-6405563.0,False,True,0.0,51.52,26.79
6005,群益證,28.05,1.54,-0.53,-0.1,8.12,48.6,0,53.3,-3163516.0,-969738.0,-18855040.0,9435943.0,False,True,0.0,49.55,25.77
1101,台泥,24.55,1.67,0.2,1.63,8.31,50.2,0,-9.0,-13007000.0,0.0,-16833310.0,-41000.0,False,True,0.0,46.06,23.95
2317,鴻海,225.0,1.87,1.81,10.33,389.83,67.1,5,45.6,27796188.0,210334.0,83222984.0,5918373.0,True,False,41.95,0.0,20.14
4927,泰鼎-KY,54.3,2.05,3.82,18.51,34.36,67.4,1,-10.7,6812790.0,0.0,4393089.0,0.0,True,False,35.11,0.0,16.85
1727,中華化,64.3,2.52,-0.92,18.67,25.93,69.1,1,53.2,96701.0,-56000.0,-224343.0,-180000.0,True,False,31.65,0.0,15.19
4739,康普,100.5,2.49,5.46,18.74,20.32,75.4,0,103.6,-273837.0,0.0,342749.0,-1000.0,False,True,0.0,27.62,14.36
8033,雷虎,159.5,1.53,3.91,11.51,17.83,65.1,1,5.3,1495276.0,0.0,1357060.0,0.0,True,False,25.07,0.0,12.03
6197,佳必琪,187.5,1.54,0.0,4.82,16.31,61.9,0,12.3,-135478.0,0.0,105622.0,0.0,False,True,0.0,22.87,11.89
