stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score
3481,群創,28.1,2.46,3.12,10.34,236.06,61.7,5,33.1,78310834.0,46900.0,235221403.0,-1401257.0,True,True,44.94,84.68,65.6
2376,技嘉,301.0,2.51,7.69,14.83,71.07,70.1,4,74.8,6525553.0,-503000.0,7126008.0,-1263129.0,True,True,50.6,76.91,64.28
3231,緯創,146.5,2.11,3.17,8.58,103.99,64.0,4,117.7,25838786.0,39000.0,44526008.0,-424661.0,True,True,39.43,87.1,64.22
3706,神達,87.8,2.55,4.4,8.38,31.67,66.5,4,43.2,10966999.0,1009.0,8721496.0,292889.0,True,True,39.17,84.68,62.84
2382,廣達,346.5,2.12,7.94,11.08,151.63,66.9,3,88.4,17456496.0,-292673.0,20466733.0,-496261.0,True,True,40.17,79.4,60.57
8112,至上,86.8,1.92,2.36,5.16,26.28,55.4,4,191.7,4111017.0,63001.0,7981448.0,-1623856.0,True,True,31.23,85.81,59.61
6691,洋基工程,677.0,2.11,5.95,8.14,6.97,62.8,1,112.7,258220.0,0.0,166420.0,10000.0,True,True,24.61,87.27,57.19
3023,信邦,305.5,1.75,5.71,11.61,15.59,69.5,19,15.0,2233395.0,-8000.0,3597895.0,-53211.0,True,False,115.55,0.0,55.46
2478,大毅,76.7,1.72,-0.52,14.58,6.26,63.7,1,13.5,923973.0,0.0,837776.0,0.0,True,True,24.86,75.86,51.38
6139,亞翔,715.0,1.63,3.47,11.76,29.78,62.1,4,47.5,362746.0,56847.0,-582220.0,177520.0,True,True,39.89,59.09,49.87
1101,台泥,25.05,1.5,3.94,2.97,11.07,57.4,1,-9.0,12934705.0,0.0,-15627757.0,-16000.0,True,True,14.32,75.83,46.31
6196,帆宣,395.5,2.1,5.75,15.9,18.03,67.0,1,17.5,763305.0,-994.0,-91202.0,8875.0,True,True,34.12,55.73,45.36
2493,揚博,139.0,2.02,2.21,12.58,9.26,61.7,1,-6.2,-663948.0,1000.0,-1131836.0,1000.0,True,True,26.03,47.69,37.29
2317,鴻海,252.0,2.08,5.22,19.66,599.01,74.9,9,29.7,100890527.0,1761301.0,210869237.0,5923389.0,True,False,77.28,0.0,37.09
6770,力積電,58.1,2.07,4.87,5.21,148.51,53.9,1,28.3,-15622676.0,9000.0,18510700.0,-16000.0,True,True,19.71,51.74,36.37
4739,康普,90.9,1.8,-0.87,5.54,5.29,56.6,0,103.6,-344995.0,0.0,20901.0,0.0,False,True,0.0,54.84,28.52
2324,仁寶,29.2,1.66,-0.34,-0.71,12.43,45.2,0,17.0,-633342.0,-125000.0,-1956572.0,-1084423.0,False,True,0.0,50.25,26.13
6209,今國光,68.2,1.95,-0.73,15.52,9.39,62.6,0,75.6,-97975.0,0.0,1858057.0,0.0,False,True,0.0,46.74,24.3
2363,矽統,57.2,1.94,2.51,11.53,13.84,61.3,6,30.9,773989.0,35000.0,4193014.0,45000.0,True,False,49.22,0.0,23.63
2356,英業達,49.2,2.19,4.79,10.01,21.73,67.3,5,47.1,14438310.0,-204000.0,22424717.0,-411662.0,True,False,45.51,0.0,21.84
3044,健鼎,488.0,1.71,0.72,19.26,40.36,71.5,3,24.4,-288700.0,203000.0,822592.0,590412.0,True,False,41.75,0.0,20.04
2301,光寶科,185.0,2.02,8.19,14.83,162.57,65.1,2,23.4,31309464.0,4455.0,41941039.0,-719917.0,True,False,39.97,0.0,19.19
6719,力智,188.0,1.58,-1.05,11.11,2.59,63.4,5,-10.3,106050.0,3000.0,514150.0,5000.0,True,False,39.08,0.0,18.76
2436,偉詮電,74.9,1.67,1.9,11.93,12.83,60.2,4,30.5,967389.0,11000.0,912489.0,14000.0,True,False,38.55,0.0,18.5
3034,聯詠,441.5,2.13,5.12,9.23,38.26,67.6,3,-9.6,2795615.0,22956.0,2907479.0,56082.0,True,False,37.44,0.0,17.97
3036,文曄,214.0,1.67,2.39,-2.51,29.1,49.7,1,118.9,-389997.0,82502.0,609516.0,-2008508.0,False,True,0.0,32.94,17.13
3035,智原,181.5,1.51,2.54,13.01,33.49,61.1,2,-69.4,1522.0,-19100.0,14453.0,-17100.0,True,False,30.35,0.0,14.57
2357,華碩,629.0,2.13,6.61,8.13,54.83,69.0,2,33.8,1597837.0,831216.0,1377684.0,204305.0,True,False,30.22,0.0,14.51
3714,富采,73.3,1.7,-1.74,15.98,40.63,60.9,0,4.3,-7303301.0,0.0,-26395667.0,-193000.0,False,True,0.0,18.37,9.55
