stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
2382,廣達,378.0,1.73,0.27,1.92,95.68,58.1,25,94.4,-5139762.0,2186098.0,-5270267.0,6706076.0,True,True,127.07,86.0,105.71,9.1
1513,中興電,178.5,1.57,1.13,2.62,12.85,58.3,14,3.6,1995169.0,37044.0,1446023.0,257090.0,True,True,74.91,75.87,75.41,14.8
1216,統一,77.8,1.62,1.97,4.44,17.58,64.8,12,2.7,10005239.0,223793.0,18060623.0,1017561.0,True,True,68.43,75.6,72.16,13.2
8070,長華*,57.2,1.92,2.14,1.34,7.15,56.5,6,26.3,1735486.0,1381305.0,450812.0,4191360.0,True,True,36.34,81.51,59.83,17.1
1504,東元,73.1,2.55,4.43,0.73,21.12,54.1,4,10.6,9327784.0,33429.0,11625921.0,20862.0,True,True,29.84,80.7,56.29,8.6
6781,AES-KY,1250.0,1.81,2.04,7.28,34.8,58.9,6,25.6,162217.0,0.0,262512.0,0.0,True,True,43.31,59.13,51.54,9.6
3167,大量,905.0,2.26,3.19,8.45,63.45,59.8,3,120.3,843547.0,434000.0,624057.0,386000.0,True,True,32.49,66.95,50.41,13.8
2436,偉詮電,77.7,1.71,2.37,7.09,6.72,58.9,4,18.3,2786851.0,0.0,5530517.0,0.0,True,True,33.44,58.33,46.38,3.7
6239,力成,344.5,1.57,1.92,1.45,150.62,56.4,5,30.2,7198047.0,-1630000.0,10824391.0,-7369960.0,True,True,30.47,58.16,44.87,46.9
8926,台汽電,81.0,1.55,8.0,9.05,10.17,64.2,2,768.2,911250.0,-9000.0,-801000.0,-8285.0,True,True,31.59,54.53,43.52,73.4
1563,巧新,71.0,2.2,0.71,10.13,3.73,65.2,1,18.7,67160.0,0.0,-77254.0,0.0,True,True,22.09,61.24,42.45,68.8
1503,士電,241.5,1.66,1.47,3.45,10.09,58.1,2,8.4,1175503.0,-2000.0,760212.0,1000.0,True,True,18.13,54.41,37.0,22.9
6282,康舒,59.8,1.53,2.57,-0.28,19.63,52.9,6,26.2,8034924.0,594000.0,8182492.0,1524000.0,False,True,0.0,58.06,30.19,19.4
2441,超豐,145.0,2.95,2.11,8.27,53.0,64.1,9,20.9,2954900.0,124000.0,3549422.0,746000.0,True,False,62.11,0.0,29.81,55.6
6257,矽格,273.0,1.63,7.27,19.45,60.61,70.8,4,23.7,1398701.0,256000.0,2637856.0,450527.0,True,False,53.63,0.0,25.74,34.2
2428,興勤,343.5,1.74,0.44,16.05,22.04,68.6,1,29.7,-794312.0,1200000.0,213801.0,1200000.0,True,True,27.97,23.62,25.71,85.7
1717,長興,85.4,2.69,4.66,13.86,88.07,64.3,3,14.9,23669763.0,-5000.0,39614777.0,700000.0,True,False,41.83,0.0,20.08,7.6
2103,台橡,24.2,2.56,2.98,14.1,7.39,68.9,3,40.2,4399800.0,0.0,9113944.0,0.0,True,False,40.05,0.0,19.22,21.3
6753,龍德造船,153.0,2.02,-0.65,20.17,24.37,73.7,2,26.9,460550.0,0.0,985822.0,0.0,True,False,37.51,0.0,18.0,8.9
2634,漢翔,60.3,1.5,0.5,22.36,52.29,76.9,1,18.9,-12564165.0,67000.0,-2480868.0,235000.0,True,False,35.22,0.0,16.91,23.2
