stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
2303,聯電,147.5,1.76,3.87,14.17,377.44,62.6,12,30.7,8951822.0,27909000.0,-7479860.0,41308479.0,True,True,82.97,81.1,82.0,9.7
2489,瑞軒,43.2,2.96,4.73,14.49,53.39,62.5,2,23.6,5734962.0,0.0,9573804.0,-52800.0,True,True,38.37,88.0,64.18,40.9
1303,南亞,236.0,1.55,5.36,9.73,218.58,58.9,9,46.7,-4967411.0,23317000.0,-28154925.0,26034990.0,True,True,63.79,58.68,61.13,20.7
6715,嘉基,394.0,2.11,0.25,6.38,24.58,56.1,4,113.0,863287.0,-671000.0,1270432.0,-645000.0,True,True,31.27,87.19,60.35,1.9
6257,矽格,222.5,2.88,5.95,6.59,42.3,58.6,2,28.6,8544484.0,-6000.0,9092259.0,-665000.0,True,True,29.62,87.3,59.61,3.0
2399,映泰,49.0,2.79,3.59,6.52,8.94,62.1,2,40.0,4227424.0,0.0,3844850.0,0.0,True,True,26.84,86.3,57.76,28.4
8021,尖點,450.0,2.44,2.27,4.96,48.08,54.2,1,97.8,1638443.0,-25000.0,573058.0,-10000.0,True,True,17.76,89.63,55.13,18.3
2354,鴻準,66.3,1.93,1.69,4.47,16.82,62.9,3,58.4,1546696.0,0.0,4422413.0,-30000.0,True,True,25.03,82.04,54.68,20.1
2302,麗正,44.2,2.26,0.0,2.13,4.27,55.0,2,87.7,471302.0,0.0,1684683.0,0.0,True,True,16.29,88.14,53.65,11.6
3036,文曄,204.0,2.27,6.81,2.65,38.16,56.7,2,98.2,470075.0,2582000.0,-2086987.0,2309381.0,True,True,24.05,79.96,53.12,4.1
3605,宏致,140.0,2.49,0.0,13.25,60.25,64.2,2,17.2,373663.0,0.0,1339171.0,0.0,True,True,30.73,62.69,47.35,65.9
1802,台玻,58.5,1.7,0.0,-0.16,13.96,50.4,14,32.6,-105125.0,47000.0,-1932359.0,72000.0,False,True,0.0,81.23,42.24,8.1
2455,全新,534.0,2.67,3.69,15.41,157.04,64.1,2,71.2,81717.0,551000.0,-1532730.0,422710.0,False,True,0.0,58.46,30.4,81.0
4977,眾達-KY,173.0,1.57,-1.98,5.16,10.71,54.6,0,106.2,-1176304.0,0.0,364653.0,0.0,False,True,0.0,54.42,28.3,29.1
3714,富采,65.5,2.01,1.87,7.51,11.64,59.6,0,14.2,-1157260.0,0.0,2195986.0,143000.0,False,True,0.0,47.61,24.76,25.2
3094,聯傑,47.0,1.8,5.5,17.0,5.36,64.7,2,30.2,521284.0,0.0,229170.0,0.0,True,False,39.42,0.0,18.92,21.6
4904,遠傳,106.5,1.53,1.43,3.85,7.42,61.6,3,15.7,581430.0,244000.0,1127020.0,571000.0,True,False,22.99,0.0,11.04,4.4
