stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
5443,均豪,113.5,1.82,5.58,13.3,5.58,63.1,2,165.6,1372279.0,0.0,2224934.0,0.0,True,True,26.72,87.59,54.11,12.9
8299,群聯,2210.0,1.16,5.74,13.83,133.13,61.2,2,377.6,462427.0,13.0,627373.0,-93474.0,True,True,26.09,82.9,51.65,0.5
3498,陽程,131.0,1.12,5.22,14.99,2.85,62.2,1,712.6,519498.0,0.0,274005.0,0.0,True,True,23.62,83.02,50.35,13.4
6664,群翊,366.5,1.24,4.12,2.17,1.3,53.1,3,30.2,116318.0,0.0,241547.0,0.0,True,True,16.02,79.46,44.57,2.9
3362,先進光,179.0,1.16,2.58,5.88,1.74,54.6,6,1.9,36000.0,0.0,214706.0,0.0,True,True,27.45,51.44,38.25,9.1
6603,富強鑫,27.7,2.25,2.97,8.38,1.8,62.6,1,36.6,649050.0,0.0,1144900.0,0.0,True,True,17.12,61.76,37.21,25.1
7734,印能科技,3350.0,1.49,3.72,5.81,10.11,52.3,1,62.3,82994.0,-26000.0,15001.0,-75000.0,False,True,0.0,80.55,36.25,8.8
8932,智通*,107.5,1.13,2.38,-0.8,2.49,53.4,2,10.7,403384.0,0.0,629005.0,0.0,False,True,0.0,73.37,33.02,9.5
5328,華容,67.2,1.15,1.82,1.82,12.65,54.5,3,42.0,1227344.0,0.0,1667963.0,0.0,True,True,13.37,56.71,32.87,55.6
3234,光環,133.0,2.1,9.47,19.76,7.51,63.4,5,96.9,1366068.0,0.0,2074858.0,0.0,True,False,46.66,0.0,25.66,22.0
3081,聯亞,2725.0,0.42,9.88,42.39,38.23,69.2,5,176.5,41405.0,192000.0,-194811.0,659034.0,True,False,38.28,0.0,21.05,25.9
4979,華星光,561.0,1.64,10.0,30.72,97.54,64.6,3,31.0,2519586.0,488000.0,1067684.0,3247000.0,True,False,30.84,0.0,16.96,18.6
3211,順達,412.0,0.99,3.0,9.2,55.6,58.5,4,20.9,-1811265.0,1807000.0,-4356513.0,8573800.0,True,False,24.69,0.0,13.58,3.4
4510,高鋒,44.55,2.29,10.0,12.42,1.66,63.9,3,41.3,1421844.0,0.0,1699843.0,0.0,True,False,23.58,0.0,12.97,1.7
6223,旺矽,6600.0,0.8,4.51,8.87,34.57,58.5,2,66.5,67475.0,14904.0,58032.0,-5075.0,True,False,19.21,0.0,10.57,8.4
3265,台星科,175.0,1.93,9.72,8.34,4.86,57.7,3,6.6,903565.0,0.0,1049755.0,0.0,True,False,18.44,0.0,10.14,3.2
6187,萬潤,1155.0,1.06,10.0,13.18,51.36,56.8,1,73.4,1225486.0,-247000.0,783939.0,-129760.0,True,False,14.06,0.0,7.73,12.1
6829,千附精密,211.0,1.06,2.43,3.4,1.78,55.4,1,23.0,33010.0,0.0,-71380.0,0.0,True,False,9.17,0.0,5.04,10.8
5314,世紀*,62.5,0.87,2.29,3.81,1.7,55.9,1,149.6,550059.0,0.0,1293454.0,0.0,True,False,9.08,0.0,4.99,7.0
5483,中美晶,185.0,1.57,9.79,-8.44,59.68,49.3,1,27.7,3795503.0,300254.0,565971.0,-1693278.0,True,False,0.0,0.0,0.0,27.6
6182,合晶,103.0,1.67,9.57,-19.41,56.16,45.3,1,18.9,192748.0,111000.0,-12985940.0,-338000.0,True,False,0.0,0.0,0.0,27.3
