stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
3189,景碩,962.0,1.53,6.18,14.32,424.23,66.1,4,40.6,6834210.0,984001.0,19733652.0,980001.0,True,True,46.03,80.3,63.85,50.5
2484,希華,72.8,1.6,-0.14,1.07,9.68,53.4,1,25.1,12310.0,0.0,-1262809.0,0.0,True,True,8.45,80.31,45.82,10.6
3042,晶技,203.0,2.17,2.53,10.77,83.79,63.9,1,23.5,-2802910.0,1179000.0,-158759.0,875000.0,True,True,24.7,52.5,39.16,35.8
9945,潤泰新,29.9,1.5,1.18,4.36,3.93,66.5,0,38.0,-917495.0,0.0,3003555.0,0.0,False,True,0.0,48.89,25.42,15.0
1727,中華化,115.5,2.39,-0.86,20.39,55.64,72.3,3,62.7,581384.0,0.0,1533609.0,0.0,True,False,43.58,0.0,20.92,62.4
