stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
5864,致和證,36.65,1.73,4.27,4.52,1.77,57.8,3,112.9,1199285.0,0.0,2265860.0,0.0,True,True,19.74,86.16,49.63,9.1
3680,家登,548.0,1.21,2.81,9.25,11.15,60.0,4,49.9,711818.0,0.0,1250542.0,366.0,True,True,25.35,78.81,49.41,14.0
6510,精測,3485.0,1.73,-0.99,12.27,49.33,60.2,2,54.3,-322161.0,86000.0,-465038.0,42053.0,True,True,19.69,81.44,47.48,26.3
3221,台嘉碩,48.65,1.66,2.42,0.64,1.01,51.5,6,28.7,750270.0,0.0,1139900.0,0.0,True,True,23.18,76.89,47.35,7.8
4991,環宇-KY,498.0,1.53,5.06,3.01,40.52,54.5,2,45.6,59308.0,0.0,-61725.0,61500.0,True,True,15.48,81.14,45.03,14.2
4979,華星光,618.0,2.57,1.15,7.23,92.5,57.9,2,37.4,-584009.0,1409000.0,225004.0,2031000.0,True,True,18.09,63.96,38.73,51.7
8299,群聯,2150.0,1.19,0.47,3.94,98.97,57.7,4,376.5,456157.0,1618.0,1903357.0,258735.0,False,True,0.0,83.56,37.6,12.0
3265,台星科,181.0,1.47,0.56,4.76,3.43,58.3,3,3.4,268797.0,0.0,2054625.0,0.0,False,True,0.0,75.84,34.13,11.0
8040,九暘,83.5,1.98,0.97,10.84,2.59,60.4,0,54.1,-363140.0,0.0,130056.0,0.0,False,True,0.0,52.24,23.51,10.3
6643,M31,478.0,1.71,4.37,12.53,5.24,64.1,0,73.1,-16711.0,0.0,317948.0,0.0,False,True,0.0,50.74,22.83,13.8
6548,長科*,73.3,1.4,-2.01,1.36,3.34,51.8,0,43.7,-1643471.0,-12000.0,823663.0,-22000.0,False,True,0.0,49.81,22.41,2.5
6217,中探針,175.5,1.44,-1.68,3.34,9.75,52.4,0,23.0,-871780.0,0.0,-686080.0,0.0,False,True,0.0,45.9,20.66,3.2
3264,欣銓,284.0,1.58,5.77,24.84,74.9,72.9,1,46.6,-917541.0,1689000.0,3151085.0,3316000.0,True,False,37.14,0.0,20.43,30.3
6425,易發,75.0,3.19,9.97,20.21,3.03,70.1,4,94.0,150000.0,0.0,485000.0,0.0,True,False,36.59,0.0,20.12,25.8
4772,台特化,244.5,1.15,-2.2,-2.61,0.92,47.2,0,18.9,-60980.0,0.0,99580.0,0.0,False,True,0.0,43.79,19.71,0.8
5274,信驊,19820.0,0.88,2.75,14.59,31.4,66.8,4,118.4,16526.0,22500.0,-30998.0,91033.0,True,False,31.77,0.0,17.47,27.5
6245,立端,88.4,1.61,3.27,7.28,2.03,63.3,3,38.4,759384.0,0.0,1325779.0,0.0,True,False,21.41,0.0,11.78,4.1
3293,鈊象,724.0,0.58,-0.69,0.69,7.99,51.8,5,24.8,-49145.0,34000.0,719912.0,530000.0,True,False,15.21,0.0,8.37,1.5
7792,安葆,344.0,1.55,1.47,14.09,3.63,74.9,0,,-64142.0,0.0,328321.0,0.0,False,True,0.0,16.98,7.64,59.3
5425,台半,93.3,0.25,0.76,2.25,2.99,53.3,1,22.4,496884.0,0.0,-1594230.0,0.0,True,False,5.2,0.0,2.86,5.1
