stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
1717,長興,82.5,2.09,6.18,20.88,43.78,70.1,7,23.9,12571379.0,3450000.0,26776565.0,5651000.0,True,True,70.18,73.72,72.02,14.7
2357,華碩,999.0,1.83,3.52,15.49,51.6,71.0,3,53.3,986268.0,224789.0,1064994.0,311656.0,True,True,40.34,76.28,59.03,52.1
3576,聯合再生,18.2,2.31,4.0,5.64,6.81,58.7,2,72.7,2289773.0,0.0,7155499.0,0.0,True,True,25.04,84.02,55.71,8.3
2408,南亞科,543.0,1.97,0.56,15.99,1038.64,62.1,5,719.6,7647288.0,10764.0,37008195.0,818030.0,True,True,48.09,59.62,54.09,29.0
4938,和碩,91.1,2.41,2.94,2.95,19.68,56.9,2,11.6,3238235.0,62969.0,1831379.0,51969.0,True,True,20.89,80.83,52.06,10.3
5871,中租-KY,117.0,1.98,3.54,3.04,16.72,56.0,1,6.8,2259380.0,-589020.0,724516.0,-1206020.0,True,True,15.49,77.18,47.57,2.2
8046,南電,1230.0,1.53,-0.81,8.9,252.9,54.9,1,50.2,742097.0,-521000.0,-888541.0,161882.0,True,True,16.95,57.45,38.01,4.7
5876,上海商銀,42.9,2.04,-0.58,-2.06,5.96,45.0,0,19.6,-680064.0,-958056.0,-1360400.0,-1801256.0,False,True,0.0,52.11,27.1,1.2
1301,台塑,66.2,1.57,5.58,13.5,41.31,66.6,5,4.8,24980127.0,-56.0,51907226.0,-1056.0,True,False,51.49,0.0,24.72,21.9
6269,台郡,74.9,2.32,-0.13,21.51,31.19,68.8,0,4.0,-282080.0,0.0,6929944.0,0.0,False,True,0.0,39.92,20.76,14.4
2609,陽明,59.5,1.7,5.87,9.62,138.25,59.5,1,34.6,14787981.0,-36805.0,4528714.0,-90028.0,True,False,25.31,0.0,12.15,17.4
