stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score
1605,華新,33.65,2.21,4.18,5.97,23.31,57.5,5,2.5,237711.0,-199249.0,3765463.0,-1117701.0,True,True,40.36,78.59,60.24
3231,緯創,140.5,1.72,2.93,7.52,109.59,63.2,3,117.7,31159282.0,827547.0,39397442.0,-1293388.0,True,True,29.78,85.05,58.52
3708,上緯投控,128.0,1.53,3.64,5.86,2.53,61.1,4,-85.7,711100.0,29000.0,1523345.0,24000.0,True,True,35.47,75.79,56.44
3413,京鼎,327.5,1.5,4.13,6.6,11.61,62.4,3,26.8,556331.0,-23000.0,636773.0,-85000.0,True,True,29.3,80.0,55.66
8028,昇陽半導體,190.5,1.62,1.87,1.94,33.6,52.4,2,25.6,501515.0,-111000.0,-260838.0,-136000.0,True,True,16.54,80.6,49.85
6438,迅得,185.0,2.48,3.35,9.71,15.19,65.5,3,15.7,742473.0,0.0,1203071.0,0.0,True,True,34.94,63.26,49.67
2436,偉詮電,68.3,2.59,8.24,10.19,11.89,62.8,1,25.8,2214759.0,-7000.0,2771645.0,11000.0,True,True,31.01,55.5,43.74
1582,信錦,107.0,1.86,7.86,11.09,17.26,61.9,2,-0.1,1840935.0,59264.0,784604.0,-618862.0,True,True,34.72,47.12,41.17
3049,精金,14.35,1.5,3.99,9.36,3.87,60.3,1,-45.7,1019450.0,0.0,3568880.0,0.0,True,True,22.66,52.68,38.27
3535,晶彩科,124.5,1.67,3.32,2.7,12.6,53.2,2,-9.3,600.0,0.0,172478.0,0.0,False,True,0.0,53.41,27.77
3045,台灣大,113.5,1.84,0.89,3.89,27.69,81.4,1,5.8,-1122342.0,456314.0,13486987.0,-752312.0,True,True,5.58,46.22,26.71
3034,聯詠,415.0,1.53,0.0,6.46,26.44,64.6,0,-9.6,-1085247.0,-490969.0,265415.0,-914817.0,False,True,0.0,45.92,23.88
8261,富鼎,126.0,1.94,-1.18,17.0,16.9,73.0,4,10.9,821999.0,-1000.0,2279811.0,-2000.0,True,False,42.75,0.0,20.52
6209,今國光,65.9,1.54,6.12,19.62,8.64,67.6,1,75.6,545000.0,-99000.0,-293988.0,-124000.0,True,False,37.64,0.0,18.07
4739,康普,92.5,1.64,2.32,12.32,7.4,67.6,0,103.6,-559448.0,0.0,-62265.0,-10000.0,False,True,0.0,32.89,17.1
2338,光罩,49.9,2.73,-1.96,5.33,12.26,57.7,0,-0.5,-3837272.0,0.0,-2391472.0,0.0,False,True,0.0,29.92,15.56
1477,聚陽,225.0,1.67,4.65,-9.97,6.25,34.4,1,-9.4,942018.0,-365759.0,1085110.0,-706427.0,True,False,0.0,0.0,0.0
