stock_id,name,close,daily_return_pct,vol_ratio,rsi14,ma28_bias_pct,inst_consec_days,yoy_revenue_pct,past_42d_pct,composite_score,is_early_breakout,is_strong_confirm
6223,旺矽,6090.0,5.55,1.13,57.3,6.24,7,57.8,34.0,43.97,True,True
3691,碩禾,167.0,2.45,1.18,60.4,10.21,3,131.2,47.1,39.88,True,True
5347,世界,161.5,5.9,1.23,50.8,-2.64,9,19.5,28.7,23.26,True,False
3088,艾訊,145.0,3.94,1.7,66.7,7.62,1,49.0,57.6,22.19,True,True
8121,越峰,43.5,-2.25,1.14,64.2,16.09,3,1.7,74.0,21.13,True,False
