stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score
8088,品安,54.2,2.48,3.04,5.55,3.87,55.4,2,,220000.0,0.0,637000.0,0.0,True,True,18.19,73.68,43.16
5483,中美晶,145.5,1.51,0.69,17.3,51.88,65.7,2,,349716.0,837246.0,-2496089.0,3109524.0,True,True,26.0,63.64,42.94
8086,宏捷科,156.0,1.62,1.3,12.45,22.57,63.0,3,49.4,701970.0,0.0,2567330.0,0.0,True,True,24.89,58.51,40.02
6245,立端,82.1,1.84,-0.24,7.25,2.03,63.5,1,,331000.0,0.0,696842.0,0.0,True,True,12.52,70.41,38.57
4973,廣穎,91.7,2.03,4.56,17.63,11.55,61.7,2,,144000.0,0.0,-122000.0,0.0,True,True,30.94,44.62,37.1
6613,朋億*,247.5,1.47,3.56,9.89,1.31,65.8,4,,99000.0,-58609.0,217000.0,-221530.0,True,True,27.09,47.23,36.15
5452,佶優,33.6,1.52,0.3,0.84,1.06,51.9,2,,488999.0,0.0,335999.0,0.0,True,True,8.88,68.9,35.89
3093,港建*,64.7,2.22,1.25,8.92,7.35,58.0,3,,39000.0,0.0,156000.0,0.0,True,True,22.51,50.8,35.24
1815,富喬,113.5,1.68,-2.16,2.91,109.8,52.7,1,,15765330.0,-600000.0,7007689.0,-1393000.0,True,True,6.03,70.43,35.01
3689,湧德,142.0,1.53,2.16,10.49,11.58,65.6,1,,37000.0,0.0,-571000.0,0.0,True,True,17.35,47.41,30.88
8096,擎亞,96.8,2.08,0.62,4.21,38.16,59.2,2,,608299.0,0.0,-1749701.0,0.0,True,True,13.78,49.72,29.95
5864,致和證,31.2,1.02,2.63,21.75,1.27,80.1,11,,182000.0,0.0,3248922.0,0.0,True,False,52.6,0.0,28.93
3691,碩禾,136.0,1.12,0.74,17.75,2.62,66.8,2,,442000.0,0.0,830000.0,0.0,False,True,0.0,61.99,27.9
6679,鈺太,302.0,2.25,5.23,13.55,5.77,68.9,1,15.7,-5100.0,2000.0,113900.0,2000.0,True,True,24.77,26.8,25.68
4953,緯軟,123.5,2.57,1.23,4.9,1.18,59.8,0,32.9,-20000.0,0.0,138000.0,0.0,False,True,0.0,55.38,24.92
8299,群聯,2325.0,1.11,9.93,33.21,307.22,68.7,6,,194667.0,56275.0,-1884978.0,486509.0,True,False,41.78,0.0,22.98
6182,合晶,50.6,2.28,4.33,33.31,76.31,74.2,3,,1884261.0,0.0,13670726.0,0.0,True,False,40.3,0.0,22.16
8227,巨有科技,185.5,2.56,6.92,32.84,10.44,74.8,2,,425700.0,0.0,313800.0,0.0,True,False,39.68,0.0,21.82
6127,九豪,46.6,1.28,-1.89,3.84,4.41,53.5,2,,1181038.0,0.0,1895038.0,0.0,False,True,0.0,45.99,20.7
4768,晶呈科技,521.0,1.24,-0.76,7.37,2.73,58.7,1,,28900.0,0.0,-61100.0,0.0,False,True,0.0,45.79,20.61
5439,高技,406.0,1.18,0.74,14.22,27.78,61.4,1,,158300.0,-50000.0,-109700.0,27500.0,False,True,0.0,45.23,20.35
3587,閎康,327.0,1.11,-1.21,9.61,9.45,57.4,1,,51942.0,0.0,-782540.0,0.0,False,True,0.0,44.85,20.18
8240,華宏,69.9,1.11,1.16,12.39,3.36,60.1,1,,332999.0,0.0,-562701.0,0.0,False,True,0.0,44.48,20.02
3317,尼克森,64.9,1.9,4.34,22.14,7.96,74.9,2,,408000.0,0.0,1227000.0,0.0,True,False,35.05,0.0,19.28
3551,世禾,208.5,2.11,0.48,9.74,7.11,60.8,0,,-141000.0,0.0,-396000.0,-60000.0,False,True,0.0,41.88,18.85
3548,兆利,104.0,1.31,0.0,8.64,0.96,58.5,0,,-155000.0,0.0,-162860.0,0.0,False,True,0.0,37.82,17.02
3357,臺慶科,170.0,1.32,-2.3,4.27,5.23,53.0,0,,-479900.0,-87137.0,-712700.0,-87230.0,False,True,0.0,37.32,16.79
