stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
2303,聯電,156.0,1.68,5.76,19.65,478.77,67.6,14,30.7,28365568.0,13630188.0,44285899.0,45449188.0,True,True,101.39,71.62,85.91,12.2
1802,台玻,58.8,1.84,0.51,0.18,19.6,51.3,15,32.6,-6341528.0,123000.0,-5062016.0,191000.0,True,True,77.15,82.04,79.69,5.8
2376,技嘉,356.0,1.6,0.28,0.2,23.94,53.2,8,98.4,346772.0,232241.0,-1850324.0,2741241.0,True,True,42.07,84.89,64.34,2.3
4763,材料-KY,50.5,1.71,5.87,3.25,8.26,55.1,6,20.8,6423582.0,984000.0,5707681.0,3024520.0,True,True,42.21,81.14,62.45,0.4
6278,台表科,196.0,1.66,6.52,4.68,7.66,57.2,8,10.9,188.0,30000.0,-270755.0,51000.0,True,True,54.29,68.78,61.82,17.4
2408,南亞科,525.0,1.63,7.58,3.1,413.17,56.2,6,560.9,32233006.0,3977574.0,39049566.0,5354574.0,True,True,43.55,78.2,61.57,17.8
6197,佳必琪,320.5,2.61,5.25,5.66,12.28,58.6,3,25.3,413979.0,0.0,707058.0,-9000.0,True,True,32.63,86.21,60.49,1.7
2382,廣達,343.0,1.52,-0.29,2.71,74.12,55.9,6,177.5,-6125357.0,5115730.0,-1493440.0,11930272.0,True,True,34.6,83.97,60.27,4.3
1727,中華化,106.0,1.84,0.95,16.0,17.43,69.1,3,62.7,1690882.0,0.0,7266265.0,0.0,True,True,38.69,76.7,58.46,32.0
9904,寶成,24.7,1.62,-0.4,0.29,4.89,53.0,7,4.3,-5800307.0,3015862.0,-6411552.0,9496862.0,True,True,36.66,76.05,57.14,1.9
9945,潤泰新,28.95,1.82,0.0,1.46,3.48,60.0,4,38.0,-1552202.0,689000.0,2023392.0,2134000.0,True,True,24.48,81.12,53.93,9.7
2330,台積電,2460.0,1.75,1.44,2.05,1003.94,57.3,3,53.3,6039352.0,478401.0,2089162.0,585354.0,True,True,21.62,81.34,52.67,2.5
3714,富采,67.4,1.69,2.9,9.89,12.66,62.9,1,14.2,4644423.0,0.0,7300092.0,18000.0,True,True,22.9,76.32,50.68,25.3
2615,萬海,120.5,1.59,0.0,8.06,36.91,65.5,6,65.6,2887045.0,-786715.0,10896676.0,-863715.0,True,True,41.73,58.31,50.35,41.6
4967,十銓,277.0,1.54,2.21,1.23,11.44,54.4,1,275.1,588139.0,0.0,1234856.0,-400.0,True,True,10.99,84.6,49.27,26.8
1513,中興電,167.0,1.61,1.21,0.62,4.55,54.2,2,8.9,-36190.0,431918.0,713015.0,835918.0,True,True,14.3,76.58,46.69,2.8
2006,東和鋼鐵,87.6,1.88,6.18,6.86,4.26,68.8,3,15.1,2070755.0,-483257.0,5518623.0,-1536440.0,True,True,32.87,59.45,46.69,23.2
3167,大量,834.0,1.57,2.08,7.98,58.69,55.5,4,153.0,-612448.0,55000.0,-1478181.0,306000.0,False,True,0.0,84.62,44.0,19.3
1605,華新,37.1,2.02,-0.13,-2.44,11.68,48.6,0,15.0,-5197241.0,-282327.0,-2304469.0,-426327.0,False,True,0.0,48.41,25.17,10.7
8103,瀚荃,129.5,2.46,-1.89,20.54,25.4,68.4,0,51.6,-744934.0,0.0,-2127447.0,0.0,False,True,0.0,45.44,23.63,61.9
6133,金橋,27.45,2.05,5.37,18.08,3.39,71.6,3,2.2,11645.0,0.0,3927624.0,0.0,True,False,46.5,0.0,22.32,28.3
4904,遠傳,107.0,1.94,0.47,4.12,13.53,63.0,2,15.7,813191.0,-882567.0,693412.0,-174567.0,True,False,18.86,0.0,9.05,3.9
3045,台灣大,124.0,1.91,0.0,6.32,22.6,78.5,3,8.5,-333734.0,2148492.0,2676474.0,2624553.0,True,False,17.9,0.0,8.59,10.2
