stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
1326,台化,54.4,1.63,1.12,12.85,51.04,70.0,3,28.2,19072970.0,-137000.0,57641275.0,-555497.0,True,True,34.07,79.86,57.88,21.0
8112,至上,94.5,1.67,3.39,10.64,76.73,66.8,7,56.0,9652762.0,2099000.0,14449122.0,4383000.0,True,True,53.51,59.05,56.39,28.2
2105,正新,34.0,2.19,3.03,6.44,12.99,68.1,2,9.9,-11345429.0,15861775.0,-14221777.0,15813934.0,True,True,24.47,78.64,52.64,9.3
2382,廣達,400.5,1.88,7.52,22.83,594.07,75.4,4,120.7,-14582246.0,37188225.0,-15338081.0,59899225.0,True,True,58.63,46.53,52.34,43.8
2347,聯強,91.5,2.48,5.78,9.09,18.6,74.0,2,84.4,-8691610.0,9305488.0,-9206385.0,10125269.0,True,True,31.32,67.14,49.95,20.7
3036,文曄,290.5,1.82,1.04,14.35,53.72,65.3,3,78.7,7717313.0,-8743482.0,9592913.0,-11659482.0,True,True,36.3,59.3,48.26,33.9
6269,台郡,74.9,3.78,8.39,18.86,31.68,69.6,1,0.5,23683.0,0.0,384406.0,-1000.0,True,True,44.32,48.15,46.31,30.9
4967,十銓,304.5,2.1,5.36,8.91,86.57,67.5,2,78.6,1905693.0,0.0,3140901.0,0.0,True,True,29.76,61.41,46.22,53.0
2379,瑞昱,653.0,1.65,7.22,15.2,73.23,69.8,4,11.3,-2553847.0,3790193.0,-4979074.0,5906794.0,True,True,50.82,41.25,45.84,36.6
6526,達發,714.0,1.77,6.09,7.73,17.63,59.2,3,14.3,-251431.0,576000.0,-414233.0,606000.0,True,True,33.18,54.58,44.31,53.9
2542,興富發,42.45,1.59,-0.35,2.28,10.18,57.6,1,4077.7,-7908696.0,10329000.0,-10302663.0,10329000.0,True,True,9.42,54.19,32.7,22.0
5388,中磊,93.3,1.54,3.55,13.82,10.1,69.2,0,65.5,-528038.0,0.0,-2893828.0,0.0,False,True,0.0,49.22,25.59,24.4
3005,神基,108.5,1.66,1.4,8.08,11.43,65.6,0,8.3,-436154.0,-1520919.0,598997.0,-1846590.0,False,True,0.0,45.89,23.86,11.3
3029,零壹,114.5,2.98,8.53,16.62,14.5,76.1,0,14.2,-889530.0,-12816.0,33734.0,-25709.0,False,True,0.0,39.33,20.45,22.5
3706,神達,95.2,1.5,1.82,12.58,64.86,68.9,3,31.9,8211413.0,-16000.0,39878953.0,67000.0,True,False,34.15,0.0,16.39,29.0
4540,全球傳動,77.3,2.0,2.52,13.98,21.4,64.7,0,33.3,-4616418.0,0.0,88782.0,0.0,False,True,0.0,29.74,15.46,87.8
8271,宇瞻,257.5,1.57,3.62,10.14,30.11,66.6,0,,-108732.0,0.0,-33071.0,-1000.0,False,True,0.0,17.54,9.12,98.1
3013,晟銘電,133.5,2.51,8.1,20.34,37.15,70.4,0,40.7,-268979.0,0.0,709844.0,0.0,False,True,0.0,15.09,7.85,38.6
