stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
3715,定穎投控,194.5,2.8,8.66,12.3,74.42,63.7,6,69.1,15309945.0,555000.0,19688191.0,555000.0,True,True,59.39,78.4,69.28,1.3
5434,崇越,506.0,1.7,6.41,12.39,9.59,69.6,9,18.6,511101.0,-72956.0,1054330.0,-262956.0,True,True,68.87,58.29,63.37,16.6
8110,華東,62.6,1.67,5.74,13.19,18.77,62.7,2,20.0,3329932.0,0.0,3341562.0,0.0,True,True,34.67,81.24,58.89,26.5
1513,中興電,181.0,1.53,2.55,9.61,30.53,65.2,4,3.6,-3769563.0,3878000.0,-7363904.0,7894783.0,True,True,36.31,76.28,57.09,16.4
4967,十銓,284.5,1.52,2.15,2.36,23.51,54.5,3,112.6,603845.0,0.0,1271412.0,0.0,True,True,21.83,84.24,54.28,19.3
2388,威盛,84.4,1.69,3.69,12.86,19.7,64.2,4,88.1,3192832.0,17000.0,12099905.0,0.0,True,True,42.02,63.01,52.93,15.9
6257,矽格,242.5,2.04,3.19,10.31,60.95,64.2,5,23.7,7694687.0,1030202.0,8845115.0,1473202.0,True,True,44.18,60.61,52.72,29.7
1802,台玻,76.6,1.6,7.43,12.52,132.38,63.4,5,17.7,55470670.0,-1000.0,89786176.0,644000.0,True,True,50.16,50.79,50.49,3.2
2441,超豐,140.0,1.86,3.7,13.17,31.26,68.1,3,20.9,8439297.0,-1746000.0,14191487.0,-5634000.0,True,True,37.99,59.95,49.41,48.5
2436,偉詮電,78.6,2.3,7.08,8.57,10.02,61.4,4,26.1,4171270.0,10000.0,6303243.0,10000.0,True,True,41.86,53.9,48.12,4.7
9958,世紀鋼,120.0,1.52,4.35,10.4,5.69,62.9,1,,1032676.0,0.0,185562.0,0.0,True,True,24.39,69.44,47.82,12.7
3592,瑞鼎,285.0,1.96,3.64,5.65,5.36,60.8,4,17.8,175822.0,14044.0,626843.0,-338823.0,True,True,33.65,59.81,47.25,17.8
3033,威健,51.2,1.86,3.43,3.17,6.82,60.8,4,27.8,4495080.0,-6664.0,6866296.0,-33648.0,True,True,30.04,60.09,45.67,46.9
2486,一詮,272.0,2.01,-1.63,3.52,50.59,56.1,4,31.4,1658949.0,0.0,3129495.0,0.0,True,True,25.63,60.63,43.83,33.0
1727,中華化,102.0,1.99,8.4,11.49,17.53,68.7,1,39.1,3744359.0,0.0,5412001.0,0.0,True,True,31.26,52.11,42.1,72.9
4961,天鈺,177.5,1.54,2.01,3.9,2.93,59.1,4,0.1,409974.0,11000.0,1177526.0,23000.0,True,True,28.6,53.08,41.33,15.3
3023,信邦,333.0,1.6,1.68,6.65,6.61,61.7,2,17.5,367382.0,-32000.0,1121402.0,-128000.0,True,True,22.06,57.85,40.67,17.9
6789,采鈺,555.0,1.82,2.21,5.55,31.38,59.3,1,16.1,-716685.0,1000.0,73247.0,-5000.0,True,True,16.9,28.9,23.14,10.1
1708,東鹼,51.6,1.55,2.58,20.41,10.73,67.4,0,18.4,-6580000.0,0.0,1739238.0,0.0,False,True,0.0,40.49,21.05,31.6
6214,精誠,141.0,1.95,-0.7,3.51,6.78,55.3,0,45.8,-2093000.0,0.0,-2681095.0,-3000.0,False,True,0.0,29.78,15.49,10.6
8016,矽創,315.0,1.56,4.83,7.78,13.48,64.6,2,39.8,1063496.0,22218.0,1424187.0,20094.0,True,False,26.63,0.0,12.78,43.8
4576,大銀微系統,236.0,1.71,6.79,-0.71,8.31,54.5,0,47.3,-557756.0,0.0,137869.0,-747000.0,False,True,0.0,20.99,10.91,21.6
