stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
8054,安國,103.5,1.7,3.92,0.06,2.03,51.4,2,382.5,664000.0,0.0,500597.0,0.0,True,True,11.67,86.62,45.4,0.0
8086,宏捷科,166.0,1.53,2.15,5.38,12.99,57.7,6,37.0,1656038.0,-500.0,2073492.0,-500.0,True,True,27.44,59.1,41.69,10.7
3374,精材,251.0,1.45,2.66,1.28,16.48,55.1,7,43.3,984119.0,-900.0,1348006.0,-600900.0,True,True,26.58,58.61,40.99,24.0
3227,原相,225.0,1.85,3.45,0.45,4.57,54.7,1,10.3,1156382.0,-1000.0,1126050.0,62000.0,True,True,8.88,77.55,39.78,12.5
5386,青雲,521.0,1.15,4.2,3.55,6.31,55.3,2,412.8,21378.0,0.0,64497.0,0.0,True,True,14.45,61.65,35.69,56.7
6190,萬泰科,82.9,1.44,5.87,2.75,4.47,56.4,2,30.1,859100.0,0.0,1737686.0,0.0,True,True,15.77,58.26,34.89,29.7
3680,家登,542.0,2.01,4.84,0.85,19.51,55.0,3,16.0,433767.0,-450.0,468537.0,-33450.0,True,True,17.03,56.14,34.63,14.6
3131,弘塑,3520.0,1.84,8.47,13.34,32.81,61.8,9,7.2,37328.0,165600.0,-36984.0,180350.0,True,False,51.35,0.0,28.24,9.7
3162,精確,85.5,1.41,0.83,0.54,1.76,54.2,2,21.9,11452.0,0.0,-14520.0,0.0,False,True,0.0,53.38,24.02,23.9
5864,致和證,49.05,0.56,1.13,19.95,2.24,64.4,5,350.2,230109.0,0.0,1035400.0,0.0,True,False,36.52,0.0,20.09,96.2
5274,信驊,18960.0,0.85,2.57,7.32,33.13,60.0,6,68.7,42752.0,850.0,117434.0,-11803.0,True,False,28.47,0.0,15.66,31.4
7734,印能科技,3615.0,0.81,7.91,5.34,10.38,57.6,4,137.1,17952.0,31900.0,53007.0,65900.0,True,False,25.2,0.0,13.86,38.8
7712,博盛半導體,184.5,2.68,9.82,16.36,6.57,67.5,1,2.7,443005.0,0.0,352951.0,0.0,True,False,20.88,0.0,11.48,48.8
6290,良維,319.5,1.88,5.1,3.62,23.55,54.8,0,8.6,-1959969.0,-429000.0,-2796607.0,-429000.0,False,True,0.0,25.49,11.47,23.6
3707,漢磊,83.2,1.17,3.35,4.56,15.78,57.2,0,28.0,-219830.0,0.0,-1311552.0,0.0,False,True,0.0,22.24,10.01,43.7
8936,國統,58.1,1.08,5.44,8.82,5.1,59.2,1,11.2,1215106.0,-9433.0,-888888.0,-15698.0,True,False,17.84,0.0,9.81,16.4
6138,茂達,358.5,2.12,9.97,12.38,8.74,63.1,1,15.4,299000.0,0.0,106146.0,96000.0,True,False,15.82,0.0,8.7,54.2
5351,鈺創,94.0,0.98,2.17,9.54,26.37,63.5,1,605.5,3652281.0,0.0,10402278.0,0.0,True,False,15.34,0.0,8.44,42.4
4721,美琪瑪,100.5,0.53,2.45,9.6,2.4,63.0,1,2.1,267222.0,0.0,1060529.0,0.0,True,False,14.75,0.0,8.11,10.0
3293,鈊象,793.0,1.59,2.32,4.55,24.42,58.8,2,12.0,1241909.0,53250.0,1838032.0,-55750.0,True,False,14.61,0.0,8.04,1.0
3088,艾訊,145.0,1.04,2.84,5.09,3.22,62.5,2,49.0,1149146.0,0.0,1251984.0,0.0,True,False,14.54,0.0,8.0,41.5
6104,創惟,103.5,1.78,2.99,3.39,3.64,56.3,2,1.7,1429882.0,0.0,950418.0,0.0,True,False,14.39,0.0,7.91,10.8
5289,宜鼎,1930.0,0.97,4.04,6.85,68.4,58.2,1,640.8,275156.0,-68500.0,-569543.0,-61000.0,True,False,14.29,0.0,7.86,89.2
8299,群聯,2530.0,1.4,8.58,1.59,200.56,55.4,1,301.2,707866.0,72150.0,771697.0,-475959.0,True,False,13.95,0.0,7.67,54.7
5347,世界,174.5,0.77,4.8,5.06,29.48,57.2,1,19.5,3773871.0,-14250.0,-1683069.0,3353817.0,True,False,12.74,0.0,7.01,25.5
6419,京晨科,149.5,1.63,7.94,0.32,1.49,54.4,1,368.8,77923.0,0.0,44744.0,0.0,True,False,12.51,0.0,6.88,15.4
6121,新普,417.5,1.28,2.45,5.5,5.86,60.1,1,4.0,245105.0,-90346.0,134434.0,-260211.0,True,False,12.01,0.0,6.61,17.3
6147,頎邦,252.0,0.93,9.8,5.61,65.67,58.2,2,19.1,2741891.0,370000.0,446447.0,776798.0,True,False,9.36,0.0,5.15,99.2
3260,威剛,423.0,0.97,1.68,0.58,52.24,51.3,2,210.4,1238696.0,-653000.0,544325.0,-1343277.0,True,False,8.68,0.0,4.77,18.2
6679,鈺太,285.5,2.05,5.16,-5.04,1.47,48.9,2,7.4,111477.0,-60000.0,230477.0,-52000.0,True,False,8.28,0.0,4.55,5.4
3265,台星科,189.5,2.11,9.86,4.63,5.5,58.0,1,22.1,1112351.0,0.0,701211.0,43566.0,True,False,7.68,0.0,4.22,10.5
3264,欣銓,232.5,1.68,9.93,3.76,32.63,55.3,1,33.0,4300304.0,336000.0,1990052.0,-2526881.0,True,False,6.0,0.0,3.3,24.0
3526,凡甲,327.0,2.11,3.65,-9.12,3.36,41.7,3,22.1,303620.0,-142621.0,392813.0,-225698.0,True,False,5.83,0.0,3.21,19.6
