stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score
4966,譜瑞-KY,609.0,1.58,6.1,12.52,16.31,61.1,5,-3.8,-162622.0,88000.0,-207173.0,160000.0,True,True,35.3,75.68,53.47
6227,茂綸,101.0,2.22,4.23,9.24,1.68,66.5,5,,78036.0,0.0,414036.0,0.0,True,True,31.56,72.3,49.89
8043,蜜望實,95.4,2.43,3.92,16.96,15.59,63.6,1,,308190.0,0.0,-206610.0,0.0,True,True,27.28,68.63,45.89
3357,臺慶科,177.5,1.61,4.41,8.31,8.64,58.5,1,15.4,118017.0,-126.0,-1043883.0,-87386.0,True,True,17.21,75.78,43.57
3236,千如,32.6,2.06,5.33,3.0,1.55,54.2,1,,1095958.0,0.0,1326999.0,0.0,True,True,13.57,71.88,39.81
6143,振曜,93.3,1.54,2.98,0.31,0.94,50.8,1,14.2,286015.0,0.0,338015.0,0.0,True,True,7.62,75.36,38.1
6679,鈺太,312.0,1.1,3.31,16.34,3.44,72.1,3,15.7,217000.0,15000.0,1143900.0,18000.0,True,True,29.49,45.92,36.88
6693,廣閎科,150.0,1.55,-0.33,10.67,2.6,62.9,1,85.7,3972.0,0.0,-376074.0,0.0,True,True,15.16,63.08,36.72
6127,九豪,48.0,1.93,3.0,6.47,9.22,56.1,1,-9.6,893019.0,0.0,253074.0,0.0,True,True,14.71,55.89,33.24
3211,順達,384.0,1.73,2.54,4.84,53.11,57.9,1,18.6,-1623170.0,112770.0,-1723822.0,-282548.0,True,True,12.2,45.88,27.36
5351,鈺創,77.3,1.27,-1.53,11.4,29.12,60.3,0,417.1,-3620622.0,0.0,8082233.0,33000.0,False,True,0.0,53.06,23.88
5439,高技,407.0,1.32,0.25,13.13,33.35,61.6,2,,-566854.0,174000.0,-1021804.0,855000.0,False,True,0.0,46.05,20.72
6643,M31,646.0,0.58,-0.62,22.65,3.1,68.4,4,30.7,36002.0,0.0,113889.0,4000.0,True,False,34.33,0.0,18.88
6788,華景電,460.5,1.57,4.78,10.32,11.18,60.1,1,,-262000.0,16000.0,-544271.0,16000.0,True,True,19.52,16.71,18.26
6121,新普,371.0,1.45,2.2,4.77,3.56,61.3,8,4.4,20429.0,61770.0,-359949.0,230067.0,True,False,32.8,0.0,18.04
3551,世禾,215.0,1.7,3.12,12.48,8.13,64.4,0,,-38600.0,0.0,-400600.0,0.0,False,True,0.0,39.8,17.91
5340,建榮,116.5,1.56,-1.69,2.26,7.43,51.6,0,,-1210591.0,0.0,-4096071.0,0.0,False,True,0.0,39.15,17.62
8088,品安,55.1,1.37,1.66,7.26,2.59,57.4,0,,-524000.0,0.0,-398966.0,0.0,False,True,0.0,37.8,17.01
6667,信紘科,268.0,1.2,-0.19,2.44,2.16,53.2,0,,-157710.0,0.0,-264874.0,0.0,False,True,0.0,37.29,16.78
6138,茂達,262.0,1.56,4.59,13.59,4.9,67.9,3,13.8,570723.0,1000.0,954410.0,7000.0,True,False,28.81,0.0,15.85
6104,創惟,102.0,1.7,3.03,8.06,3.23,61.3,3,-7.3,1079999.0,0.0,1561999.0,6000.0,True,False,22.04,0.0,12.12
3709,鑫聯大投控,84.5,1.59,2.42,14.62,6.78,64.7,1,,946009.0,0.0,123099.0,0.0,True,False,21.78,0.0,11.98
8227,巨有科技,204.0,1.17,9.97,43.18,5.88,79.7,1,207.0,528000.0,0.0,886733.0,0.0,True,False,20.66,0.0,11.36
6291,沛亨,482.0,0.85,9.92,16.69,7.25,63.4,2,42.1,328010.0,166000.0,230538.0,417000.0,True,False,20.3,0.0,11.17
3675,德微,242.0,1.42,10.0,17.07,4.11,65.5,1,19.1,460524.0,0.0,277975.0,0.0,True,False,18.86,0.0,10.37
5328,華容,28.6,2.16,10.0,13.51,4.78,61.4,1,,3837000.0,0.0,4430000.0,0.0,True,False,18.49,0.0,10.17
6244,茂迪,30.3,1.55,9.98,10.17,3.84,61.1,3,,4378018.0,0.0,5142017.0,0.0,True,False,18.23,0.0,10.03
8255,朋程,146.0,0.74,2.1,12.56,1.57,64.7,1,,382222.0,0.0,430784.0,0.0,True,False,17.62,0.0,9.69
5347,世界,185.5,0.78,9.76,37.21,61.05,79.8,2,,-515527.0,1434287.0,17923042.0,3154053.0,True,False,16.66,0.0,9.16
6231,系微,332.0,1.36,9.93,14.79,6.77,63.3,1,,463024.0,0.0,167743.0,0.0,True,False,16.35,0.0,8.99
4760,勤凱,267.0,1.55,9.88,12.24,5.07,64.0,1,63.1,13719.0,0.0,-568622.0,0.0,True,False,14.09,0.0,7.75
3663,鑫科,74.4,1.08,5.83,4.94,3.22,55.7,1,,842000.0,0.0,343950.0,0.0,True,False,13.99,0.0,7.69
8069,元太,153.0,1.36,5.15,4.81,22.97,55.7,1,,2506821.0,-4106.0,2150221.0,-113544.0,True,False,13.81,0.0,7.6
3693,營邦,670.0,1.13,0.9,11.27,19.21,61.3,0,,0.0,-50.0,-161177.0,3848.0,False,True,0.0,14.6,6.57
8936,國統,52.8,0.92,0.57,3.66,1.35,59.7,2,,1228000.0,-28389.0,1761019.0,338588.0,True,False,10.61,0.0,5.84
6284,佳邦,81.0,1.51,4.11,-1.5,1.8,49.7,1,,547856.0,0.0,238834.0,0.0,True,False,6.73,0.0,3.7
