stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score
3580,友威科,83.8,1.54,2.82,8.31,1.69,61.3,2,-21.7,338000.0,0.0,476000.0,0.0,True,True,18.64,75.41,44.19
5351,鈺創,71.3,1.82,0.99,2.17,39.56,54.6,0,399.6,-4462950.0,0.0,1219730.0,0.0,False,True,0.0,56.44,25.4
8358,金居,369.5,0.51,2.07,24.7,18.41,63.4,6,42.8,597751.0,-570000.0,4413959.0,-6009799.0,True,False,45.29,0.0,24.91
8096,擎亞,92.2,1.3,1.21,0.4,14.32,53.9,1,-4.8,2976495.0,0.0,1942445.0,0.0,False,True,0.0,52.34,23.55
8299,群聯,2070.0,1.18,5.08,21.05,271.96,64.8,3,221.5,741957.0,639385.0,1585136.0,1410593.0,True,False,36.26,0.0,19.94
7792,安葆,375.0,2.48,8.07,11.51,4.31,63.0,4,,191983.0,0.0,298983.0,0.0,True,False,34.72,0.0,19.1
3526,凡甲,328.0,1.6,8.25,14.75,9.33,72.4,3,18.8,52985.0,87000.0,102165.0,224000.0,True,False,33.47,0.0,18.41
6588,東典光電,137.0,1.14,2.62,5.43,5.3,55.3,0,146.2,-371000.0,0.0,-310900.0,0.0,False,True,0.0,30.69,13.81
5443,均豪,122.0,1.01,7.49,11.27,12.71,61.2,2,64.0,2176100.0,0.0,-81840.0,0.0,True,False,24.99,0.0,13.74
6261,久元,95.0,1.77,0.0,18.73,22.0,70.0,1,4.1,1711000.0,0.0,-702001.0,0.0,True,False,24.11,0.0,13.26
3152,璟德,180.0,2.04,9.76,16.09,6.69,61.3,2,-1.0,879300.0,0.0,914300.0,0.0,True,False,23.8,0.0,13.09
6265,方土昶,43.45,2.68,7.02,9.61,14.12,59.3,1,510.6,3743686.0,0.0,4131687.0,0.0,True,False,22.86,0.0,12.57
5498,凱崴,72.5,0.21,5.22,13.26,2.14,56.6,1,47.7,319780.0,0.0,1132567.0,0.0,True,False,20.33,0.0,11.18
4749,新應材,1010.0,0.74,1.81,11.58,22.8,62.1,2,32.7,229129.0,47000.0,-42.0,110827.0,True,False,19.58,0.0,10.77
5904,寶雅,557.0,1.03,2.39,8.06,3.9,66.2,2,20.6,423600.0,0.0,709602.0,-244323.0,True,False,17.02,0.0,9.36
6640,均華,1480.0,0.51,4.59,3.34,6.46,54.7,2,250.1,35016.0,10000.0,-27278.0,11000.0,True,False,13.2,0.0,7.26
5425,台半,64.6,2.11,9.86,10.15,11.17,59.7,1,0.4,6018000.0,0.0,3073600.0,0.0,True,False,12.99,0.0,7.14
6548,長科*,54.0,0.34,2.27,6.77,2.24,54.8,1,20.1,361000.0,0.0,-292000.0,-11000.0,True,False,11.17,0.0,6.14
3615,安可,32.8,1.46,9.88,1.63,0.81,52.5,1,-27.7,238000.0,0.0,248000.0,0.0,True,False,2.99,0.0,1.64
