stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
8464,億豐,380.5,1.66,6.58,12.66,7.46,70.0,10,,-176812.0,759000.0,-583659.0,1296612.0,True,True,75.97,61.39,68.39,10.6
1210,大成,57.6,2.05,3.23,5.89,4.05,73.2,5,,2109430.0,392000.0,2746904.0,112000.0,True,True,40.53,72.63,57.22,9.5
2105,正新,31.7,1.72,5.32,-1.15,7.74,51.8,5,,14763660.0,388197.0,11604060.0,2368787.0,True,True,31.01,71.19,51.9,2.8
1312,國喬,14.45,2.23,4.71,10.34,7.68,63.3,1,,16570600.0,0.0,12740222.0,0.0,True,True,26.37,73.68,50.97,23.5
3022,威強電,87.0,1.73,4.95,7.67,3.99,65.4,4,,-302700.0,7115.0,77371.0,26910.0,True,True,36.68,48.62,42.89,22.5
3019,亞光,149.5,1.5,6.79,-1.12,11.1,50.4,1,,1214490.0,0.0,378003.0,0.0,True,True,12.45,61.83,38.13,4.5
4526,東台,42.0,1.8,2.07,3.56,5.5,55.7,3,,4423225.0,0.0,9157678.0,0.0,True,True,23.79,48.19,36.48,12.0
9945,潤泰新,26.65,1.58,0.19,4.07,4.43,58.1,0,,-3568788.0,-96000.0,-10288463.0,581000.0,False,True,0.0,40.18,20.89,14.4
3605,宏致,90.1,2.86,5.26,16.48,27.84,68.2,2,,5765505.0,0.0,8738329.0,0.0,True,False,41.12,0.0,19.74,5.0
6505,台塑化,57.6,2.05,7.46,8.15,13.66,60.4,2,,3182851.0,36448.0,540185.0,-543235.0,True,False,31.01,0.0,14.88,6.7
3015,全漢,67.5,2.97,3.05,13.62,7.28,64.0,0,,-468386.0,-973.0,546266.0,53412.0,False,True,0.0,24.15,12.56,32.1
2049,上銀,352.0,1.63,1.0,0.89,24.92,55.3,0,,-1343695.0,-54000.0,-215172.0,-449102.0,False,True,0.0,17.15,8.92,10.5
2399,映泰,51.5,1.53,3.62,4.7,7.57,55.7,0,,-1691980.0,-2000.0,-5415742.0,-2000.0,False,True,0.0,16.86,8.77,17.7
