stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
6223,旺矽,6090.0,1.13,5.55,6.24,96.15,57.3,7,57.8,65403.0,110130.0,-426205.0,352740.0,True,True,33.56,56.7,43.97,34.0
3691,碩禾,167.0,1.18,2.45,10.21,8.97,60.4,3,131.2,458295.0,0.0,1292558.0,0.0,True,True,22.69,60.88,39.88,47.1
5347,世界,161.5,1.23,5.9,-2.64,56.09,50.8,9,19.5,12035275.0,-2385446.0,23948485.0,-17600113.0,False,True,0.0,51.68,23.26,28.7
3088,艾訊,145.0,1.7,3.94,7.62,5.58,66.7,1,49.0,-203097.0,8000.0,930499.0,8000.0,True,True,16.3,29.39,22.19,57.6
8121,越峰,43.5,1.14,-2.25,16.09,2.13,64.2,3,1.7,179340.0,0.0,2088130.0,0.0,False,True,0.0,46.95,21.13,74.0
6174,安碁,51.7,1.36,10.0,18.5,4.22,68.9,6,24.8,1879000.0,0.0,2053090.0,0.0,True,False,37.37,0.0,20.55,107.6
5904,寶雅,625.0,1.07,3.82,9.27,4.59,67.8,6,19.2,52867.0,1000.0,436354.0,54000.0,True,False,31.93,0.0,17.56,23.8
8289,泰藝,72.6,1.17,6.45,16.94,5.05,63.7,2,0.2,1804202.0,0.0,1673797.0,0.0,True,False,30.15,0.0,16.58,74.9
3152,璟德,201.0,2.05,-2.66,10.58,8.08,61.4,5,17.7,785027.0,0.0,1882822.0,0.0,True,False,26.37,0.0,14.5,29.3
6227,茂綸,130.5,0.88,4.82,8.79,1.41,58.9,4,18.1,260849.0,0.0,449601.0,0.0,True,False,25.8,0.0,14.19,39.9
6244,茂迪,31.25,2.3,0.16,6.73,11.04,56.8,3,31.5,6243550.0,0.0,8717078.0,0.0,True,False,19.33,0.0,10.63,20.4
5274,信驊,17600.0,1.05,4.51,0.16,52.89,52.9,1,68.7,74518.0,-28990.0,26727.0,-9927.0,True,False,7.82,0.0,4.3,44.5
5498,凱崴,66.7,1.67,9.88,-1.01,7.61,51.7,2,86.3,1214465.0,0.0,795233.0,0.0,True,False,3.8,0.0,2.09,1.2
1785,光洋科,145.5,2.02,9.81,-2.35,44.45,51.8,2,95.5,986769.0,0.0,483450.0,3000.0,True,False,3.09,0.0,1.7,14.6
