stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
2337,旺宏,169.0,1.87,4.64,8.51,211.24,58.0,1,175.8,31388823.0,-155000.0,20633620.0,-848000.0,True,True,23.34,86.85,56.37,40.2
1513,中興電,176.5,1.97,2.62,7.45,31.29,61.7,3,3.6,-1833994.0,4004783.0,-3582580.0,4103837.0,True,True,29.98,77.81,54.85,15.0
2388,威盛,81.4,2.7,8.24,9.34,20.87,61.5,2,88.1,7001496.0,-17000.0,8387275.0,-17000.0,True,True,35.14,60.43,48.29,23.0
3583,辛耘,889.0,2.06,7.5,2.93,24.28,58.4,6,1.5,230253.0,-3000.0,489394.0,-3000.0,True,True,44.3,48.26,46.36,10.0
1590,亞德客-KY,1380.0,1.69,4.55,0.21,16.92,54.7,4,40.4,136698.0,14925.0,129080.0,-42075.0,True,True,27.05,58.61,43.46,8.2
2441,超豐,135.0,1.59,6.72,10.52,18.59,64.7,2,20.9,4269945.0,-2186000.0,5235688.0,-5736000.0,True,True,32.2,50.5,41.72,49.5
4764,雙鍵,338.5,1.54,7.12,11.66,15.92,64.9,1,42.5,997432.0,0.0,174436.0,0.0,True,True,29.03,50.28,40.08,45.0
3711,日月光投控,613.0,1.63,3.03,7.37,221.16,60.0,1,28.6,13363825.0,-8525378.0,16536006.0,-14365078.0,True,True,19.59,58.8,39.98,32.8
2351,順德,195.0,2.9,8.33,1.54,25.94,54.9,1,36.8,-1967225.0,572000.0,-1578866.0,572000.0,True,True,21.0,27.28,24.27,37.8
1216,統一,74.5,1.84,-1.97,0.99,21.15,53.1,1,2.7,-11886999.0,8258975.0,-13142212.0,7653843.0,False,True,0.0,46.63,24.25,2.6
3034,聯詠,516.0,1.8,0.19,5.77,52.98,66.4,7,9.4,1398951.0,-1674198.0,2930446.0,-1979762.0,True,False,44.59,0.0,21.4,24.3
2347,聯強,93.4,1.74,1.08,7.11,10.68,63.4,4,129.7,2552399.0,-2446763.0,4014404.0,-5375281.0,True,False,32.29,0.0,15.5,11.2
2395,研華,494.0,1.86,1.13,1.88,21.44,57.4,0,32.1,-176566.0,-108295.0,-49690.0,-342584.0,False,True,0.0,29.64,15.41,35.9
1727,中華化,94.1,1.88,0.21,3.8,10.53,60.4,0,39.1,-1471604.0,0.0,1677263.0,0.0,False,True,0.0,29.41,15.29,63.7
2357,華碩,789.0,1.68,-1.74,4.27,63.16,54.7,0,9.3,-2099547.0,-668114.0,-2681200.0,-543961.0,False,True,0.0,23.97,12.46,30.4
