stock_id,name,close,daily_return_pct,vol_ratio,rsi14,ma28_bias_pct,inst_consec_days,yoy_revenue_pct,past_42d_pct,composite_score,is_early_breakout,is_strong_confirm
2313,華通,241.0,-1.23,2.07,62.4,16.54,10,16.0,3.7,74.8,True,True
6269,台郡,75.0,2.88,2.29,69.1,22.87,4,4.0,5.6,63.1,True,True
1717,長興,77.7,2.51,1.8,64.3,15.04,5,23.9,5.0,62.97,True,True
2421,建準,163.5,2.51,1.56,69.8,14.97,3,31.7,15.1,59.53,True,True
1597,直得,152.0,3.05,3.11,61.2,13.1,0,47.8,7.8,30.1,True,False
