stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
3706,神達,88.8,2.07,6.86,5.84,54.12,60.4,8,31.9,-1132599.0,5000.0,-11315978.0,1229000.0,True,True,57.29,74.26,66.11,12.7
2330,台積電,2355.0,2.11,2.61,5.63,2467.88,64.7,4,17.5,-7078615.0,465061.0,-7789520.0,6895793.0,True,True,33.03,83.1,59.07,29.4
1504,東元,75.0,3.46,5.78,9.56,132.54,65.1,1,13.6,1519068.0,0.0,-6809769.0,-66168.0,True,True,29.69,86.18,59.06,17.6
2610,華航,19.1,3.13,2.69,3.89,60.0,59.5,1,16.5,12819156.0,-132000.0,-3136563.0,1253147.0,True,True,18.57,88.08,54.72,2.4
1303,南亞,98.1,1.51,8.4,10.63,145.42,62.6,2,19.4,-25023704.0,363000.0,9279526.0,1663732.0,True,True,34.04,71.74,53.64,32.2
4566,時碩工業,70.2,2.47,4.46,6.6,5.16,60.1,1,5.5,420896.0,0.0,264896.0,0.0,True,True,22.26,80.54,52.57,16.4
2618,長榮航,36.05,1.5,2.12,4.02,44.57,59.8,2,18.9,-15338438.0,28288924.0,-51652509.0,44064553.0,True,True,19.2,79.57,50.59,1.7
2645,長榮航太,166.5,1.53,1.52,4.82,4.44,60.4,2,11.7,71898.0,-2000.0,221008.0,8529.0,True,True,19.66,75.56,48.73,9.9
3406,玉晶光,603.0,1.76,5.42,11.23,18.29,65.7,2,24.8,157349.0,-31000.0,-121377.0,-63000.0,True,True,32.31,58.79,46.08,36.1
4904,遠傳,94.6,1.79,1.07,-1.1,19.63,47.2,2,11.3,-3378558.0,2894048.0,-9154524.0,4102048.0,True,True,12.34,76.23,45.56,2.2
2059,川湖,5065.0,1.63,7.77,10.43,42.37,59.4,2,79.1,53271.0,-33995.0,110809.0,-33995.0,True,True,33.42,49.93,42.01,40.7
3017,奇鋐,2665.0,1.52,3.29,2.01,250.24,56.8,3,71.6,-459121.0,65000.0,-1027572.0,387069.0,True,True,22.85,58.13,41.2,21.4
2374,佳能,83.2,1.64,5.85,5.42,17.26,58.5,0,62.5,-543485.0,0.0,-5164824.0,0.0,False,True,0.0,49.82,25.91,15.2
8033,雷虎,143.0,1.96,5.93,-0.88,10.48,52.3,0,6.4,-32624.0,0.0,-1343817.0,0.0,False,True,0.0,47.64,24.77,3.2
1301,台塑,47.45,1.79,5.33,-1.66,21.59,50.9,0,13.3,-2361699.0,-15000.0,-443312.0,-15000.0,False,True,0.0,46.99,24.43,1.2
4915,致伸,73.9,1.89,4.53,1.73,6.43,56.5,0,13.4,-2263224.0,-110600.0,-5534301.0,-141429.0,False,True,0.0,46.81,24.34,1.7
2395,研華,495.0,1.82,0.92,13.66,52.69,69.1,0,34.6,-176839.0,-7000.0,-609607.0,-6000.0,False,True,0.0,29.1,15.13,48.9
3023,信邦,315.5,1.68,4.3,6.21,8.89,60.9,0,15.0,-71980.0,-136000.0,212588.0,-62000.0,False,True,0.0,23.21,12.07,19.7
2412,中華電,137.0,1.56,0.37,0.13,38.76,50.8,4,7.6,-9468182.0,3518702.0,-16170421.0,4819702.0,True,False,22.47,0.0,10.79,2.2
