stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
8086,宏捷科,160.0,1.51,2.56,1.74,10.7,53.8,4,37.0,194278.0,0.0,1121261.0,0.0,True,True,18.15,80.79,46.34,13.5
5483,中美晶,175.0,2.04,0.29,13.26,81.82,61.9,3,5.7,2582185.0,1086262.0,15533880.0,1761141.0,True,True,25.84,56.1,39.46,37.8
5351,鈺創,90.6,1.24,0.0,6.95,38.91,59.6,1,605.5,7184274.0,0.0,14274203.0,0.0,False,True,0.0,83.31,37.49,36.2
8088,品安,63.4,1.27,-1.09,7.95,2.87,57.9,3,59.6,389541.0,0.0,2643688.0,0.0,False,True,0.0,79.06,35.58,25.8
8358,金居,632.0,1.03,1.28,18.02,15.08,62.8,8,41.4,1262650.0,0.0,2243585.0,22000.0,True,False,45.01,0.0,24.76,88.9
3131,弘塑,3315.0,0.78,3.11,7.65,10.47,56.9,7,7.2,42777.0,750.0,-137588.0,151750.0,True,False,32.49,0.0,17.87,1.8
6829,千附精密,210.0,2.36,5.26,0.49,4.07,51.4,0,37.2,-180392.0,0.0,-203299.0,0.0,False,True,0.0,32.46,14.61,17.0
8091,翔名,248.0,1.41,-1.2,1.99,3.21,54.7,0,82.2,-488257.0,-360.0,-348815.0,-1558.0,False,True,0.0,32.08,14.44,38.9
8383,千附,60.1,2.1,-1.8,2.63,1.56,52.2,0,46.1,-867739.0,0.0,-660739.0,0.0,False,True,0.0,31.48,14.17,5.8
3455,由田,237.0,2.23,-0.21,-6.23,10.56,50.7,0,14.0,-755649.0,-418.0,-748446.0,-1806.0,False,True,0.0,27.25,12.26,27.4
3707,漢磊,79.7,1.54,-2.45,0.87,17.34,53.5,0,28.0,-954452.0,0.0,2040204.0,0.0,False,True,0.0,24.02,10.81,45.7
8074,鉅橡,77.0,1.6,6.65,1.57,3.7,54.3,3,23.1,273625.0,0.0,514627.0,0.0,True,False,18.98,0.0,10.44,10.5
4721,美琪瑪,98.5,2.16,-2.48,7.75,11.43,60.9,2,2.1,1447485.0,0.0,2127685.0,0.0,True,False,14.74,0.0,8.11,10.2
3293,鈊象,772.0,0.51,2.8,2.28,13.02,52.8,1,12.0,663985.0,-171000.0,-528541.0,-250000.0,True,False,7.82,0.0,4.3,0.5
