stock_id,name,close,daily_return_pct,vol_ratio,rsi14,ma28_bias_pct,inst_consec_days,yoy_revenue_pct,past_42d_pct,composite_score,is_early_breakout,is_strong_confirm
3105,穩懋,500.0,6.16,1.3,65.2,16.88,10,30.6,39.3,63.65,True,True
3491,昇達科,1565.0,5.39,1.15,60.3,12.58,7,93.2,20.4,59.46,True,True
3529,力旺,2845.0,4.98,1.42,58.5,12.82,5,42.8,9.4,54.58,True,True
6290,良維,282.5,6.2,2.34,63.6,14.75,3,18.2,13.0,54.06,True,True
3162,精確,76.9,5.78,1.6,61.7,11.66,3,101.2,13.8,53.67,True,True
