stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score
5904,寶雅,543.0,1.53,4.62,6.85,4.16,73.5,4,20.6,201394.0,105700.0,420176.0,146700.0,True,True,24.95,75.49,47.69
3551,世禾,213.5,1.21,1.91,17.72,8.72,69.2,3,13.0,300050.0,0.0,603300.0,12000.0,True,True,29.8,68.45,47.19
6138,茂達,237.0,1.22,1.94,6.12,1.09,63.9,3,16.4,60000.0,0.0,183000.0,-8000.0,True,True,18.07,74.42,43.43
4768,晶呈科技,532.0,1.77,4.72,12.75,21.48,62.7,2,154.5,222907.0,0.0,1200747.0,0.0,True,True,25.3,64.62,42.99
6121,新普,360.0,1.26,1.12,3.4,2.66,62.1,3,4.6,109010.0,-118356.0,354440.0,-307867.0,True,True,16.29,74.69,42.57
5309,系統電,61.6,1.17,2.33,4.56,3.8,57.2,2,-6.0,287000.0,-1000.0,963000.0,-8000.0,True,True,13.64,74.17,40.88
3491,昇達科,1775.0,1.3,4.72,14.56,36.74,60.9,2,36.2,-131040.0,6700.0,-641329.0,40825.0,True,True,26.22,57.47,40.28
5351,鈺創,68.6,1.46,3.94,-2.41,12.47,51.4,1,399.6,391080.0,-20000.0,-580400.0,-20000.0,False,True,0.0,85.52,38.48
3265,台星科,176.0,1.12,2.62,17.84,8.04,70.4,2,25.3,275005.0,0.0,5255.0,-1960.0,True,True,27.29,46.54,35.95
3211,順達,379.5,1.16,2.85,11.48,32.39,61.7,1,76.3,1474655.0,-115200.0,852241.0,620.0,True,True,18.02,56.85,35.49
4749,新應材,990.0,1.18,0.61,10.79,34.91,64.8,3,32.7,291641.0,-18717.0,2308556.0,-54806.0,False,True,0.0,78.22,35.2
8936,國統,50.9,1.41,2.0,-2.37,1.38,46.8,1,24.5,698000.0,0.0,-402901.0,0.0,False,True,0.0,76.38,34.37
3227,原相,200.0,1.47,0.0,4.49,4.5,60.2,2,-5.4,321500.0,-660954.0,469036.0,-682104.0,False,True,0.0,75.48,33.97
8255,朋程,134.0,1.24,1.13,6.27,1.01,62.8,4,-2.0,252000.0,0.0,532000.0,0.0,False,True,0.0,74.82,33.67
3402,漢科,134.5,1.14,0.37,7.6,1.64,63.6,1,7.1,121999.0,0.0,310599.0,0.0,False,True,0.0,73.72,33.17
