stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score
5864,致和證,25.55,1.61,1.59,4.02,1.31,57.8,4,,924000.0,0.0,2107000.0,0.0,True,True,19.59,47.19,32.01
5536,聖暉*,949.0,1.46,5.92,25.86,43.23,75.5,5,60.1,2019911.0,-163950.0,4053917.0,-321300.0,True,False,38.5,0.0,21.18
8936,國統,50.2,1.41,-1.18,-3.38,1.86,42.7,0,24.5,-921000.0,0.0,-462000.0,0.0,False,True,0.0,45.75,20.59
8227,巨有科技,159.5,2.13,-4.2,23.75,10.37,71.0,3,54.1,131000.0,0.0,290052.0,0.0,True,False,32.66,0.0,17.96
6190,萬泰科,68.8,2.37,4.56,18.9,28.38,70.0,1,11.9,9040800.0,0.0,8067500.0,0.0,True,False,29.66,0.0,16.31
3675,德微,238.0,2.33,1.71,18.07,11.85,73.5,2,12.5,538800.0,0.0,757800.0,0.0,True,False,29.33,0.0,16.13
3709,鑫聯大投控,79.9,1.2,2.96,15.24,6.49,65.3,3,23.3,780000.0,0.0,4337000.0,0.0,True,False,28.31,0.0,15.57
3162,精確,83.9,2.69,9.96,35.27,18.75,78.0,2,21.3,3085193.0,0.0,4394032.0,0.0,True,False,26.67,0.0,14.67
3227,原相,215.0,2.48,-2.27,11.51,23.86,67.8,4,-5.4,1326300.0,-691000.0,1991238.0,-1353184.0,True,False,25.65,0.0,14.11
4966,譜瑞-KY,600.0,2.57,1.69,16.49,45.59,68.3,1,3.4,-148648.0,355000.0,439772.0,-90000.0,True,False,25.09,0.0,13.8
6138,茂達,239.5,1.67,-2.64,6.81,3.43,61.9,5,16.4,63000.0,-47000.0,342000.0,-225000.0,True,False,21.96,0.0,12.08
3211,順達,394.0,2.16,-5.06,13.42,144.9,61.5,3,76.3,2266205.0,-3141100.0,8186729.0,-4271646.0,True,False,21.39,0.0,11.76
6231,系微,316.0,2.14,-9.33,18.31,23.87,64.1,2,14.5,413013.0,0.0,473013.0,40000.0,True,False,19.53,0.0,10.74
3324,雙鴻,1105.0,1.67,-4.33,9.71,136.52,59.7,3,91.7,623031.0,3650.0,2187069.0,56821.0,True,False,17.24,0.0,9.48
