stock_id,name,close,daily_return_pct,vol_ratio,rsi14,ma28_bias_pct,inst_consec_days,yoy_revenue_pct,past_42d_pct,composite_score,is_early_breakout,is_strong_confirm
2412,中華電,142.5,4.01,2.62,72.9,4.42,4,7.6,4.0,58.37,True,True
6209,今國光,71.8,5.59,2.23,61.4,11.65,1,66.9,36.8,57.07,True,True
3023,信邦,307.5,4.59,1.77,62.2,7.32,4,15.0,25.5,45.61,True,True
6285,啟碁,292.0,2.1,1.59,67.8,19.67,4,15.6,65.4,23.21,False,True
2615,萬海,80.4,4.55,1.65,60.9,5.73,3,13.1,1.4,13.87,False,True
