stock_id,name,close,daily_return_pct,vol_ratio,rsi14,ma28_bias_pct,inst_consec_days,yoy_revenue_pct,past_42d_pct,composite_score,is_early_breakout,is_strong_confirm
2606,裕民,72.6,3.42,1.98,72.4,11.77,6,26.3,17.7,66.92,True,True
4967,十銓,276.0,3.76,1.54,59.7,12.51,2,98.7,1.5,59.14,True,True
5871,中租-KY,115.5,3.59,1.66,54.4,0.58,4,6.8,0.4,51.83,True,True
1402,遠東新,30.35,3.94,1.81,74.5,10.34,18,20.6,5.9,51.52,False,True
2637,慧洋-KY,102.0,7.71,2.08,79.4,20.01,1,56.2,32.8,38.69,True,True
