stock_id,name,close,daily_return_pct,vol_ratio,rsi14,ma28_bias_pct,inst_consec_days,yoy_revenue_pct,past_42d_pct,composite_score,is_early_breakout,is_strong_confirm
6245,立端,88.6,4.98,2.37,64.1,10.11,6,,2.2,52.97,True,True
5314,世紀*,62.3,3.83,1.15,55.9,2.96,5,,4.0,42.66,True,True
6265,方土昶,55.8,0.72,1.15,61.3,13.38,5,712.4,0.5,37.23,True,False
6223,旺矽,6225.0,2.05,1.29,53.8,2.06,1,66.5,5.8,35.81,True,False
5351,鈺創,114.0,9.62,1.14,67.4,28.14,7,,28.7,21.49,False,True
