stock_id,name,close,daily_return_pct,vol_ratio,rsi14,ma28_bias_pct,inst_consec_days,yoy_revenue_pct,past_42d_pct,composite_score,is_early_breakout,is_strong_confirm
3402,漢科,153.5,3.37,1.22,60.8,6.9,4,17.6,11.2,36.21,True,True
3162,精確,84.8,5.47,1.66,54.6,1.39,1,21.9,12.3,30.85,True,True
3230,錦明,51.5,8.19,0.44,87.2,53.3,1,9.8,41.9,20.94,False,True
6788,華景電,440.0,-0.79,1.37,52.4,2.37,0,25.0,0.3,20.31,True,False
6223,旺矽,7255.0,8.36,1.54,64.1,16.16,2,57.8,40.5,17.6,False,True
