stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score
2376,技嘉,262.5,1.79,4.58,12.45,42.84,65.7,12,74.8,830447,458409,8348023,1255795,TRUE,TRUE,81.68,81.07,81.36
8070,長華*,47.6,2.35,1.6,9.11,3.77,63.8,8,32.3,-1059000,6000,296000,16000,TRUE,TRUE,56.38,83.83,70.65
5469,瀚宇博,90.1,2.66,5.88,5.33,8.17,57.1,4,47.4,728100,-766,1218100,234,TRUE,TRUE,37.34,85.22,62.24
3305,昇貿,116.5,2.59,7.37,10.05,11.98,60.4,4,72.7,1048000,0,2529999,0,TRUE,TRUE,44.57,76.75,61.3
2301,光寶科,161.5,1.81,4.19,2.98,62.76,53.6,5,23.4,189231,57176,10535786,38827,TRUE,TRUE,35.26,81.25,59.17
6139,亞翔,636,1.68,5.12,13.8,60.06,62.8,2,47.5,637553,-5051,2144672,-105880,TRUE,TRUE,34.6,79.96,58.19
5284,jpp-KY,308.5,2.19,6.01,12.17,12.88,63.3,1,47.5,878970,0,1154433,0,TRUE,TRUE,30.01,83.1,57.62
3450,聯鈞,306.5,1.69,5.87,11.25,95.3,61.7,2,-25.6,1106625,-537,11113349,-1229,TRUE,TRUE,32.26,75.8,54.9
3413,京鼎,315,2,2.11,3.82,12.34,57.5,3,26.8,1062000,-610000,2483030,-453000,TRUE,TRUE,24.84,82.2,54.67
3090,日電貿,100,1.75,0.1,6.58,6.78,58.7,3,34.1,1347000,-9160,4194931,-30793,TRUE,TRUE,25.52,81.17,54.46
6691,洋基工程,630,1.69,5,3.47,6.22,58.4,2,112.7,333598,-6893,483546,69219,TRUE,TRUE,21.66,84.7,54.44
3706,神達,83,2.21,6.14,4.2,21.65,57.9,1,43.2,9836750,-4781,14052380,-5781,TRUE,TRUE,20.29,83.32,53.07
3028,增你強,59.4,2.47,-1.33,11.68,9.51,63.7,4,125.2,891900,0,2155901,0,TRUE,TRUE,37.24,67.66,53.06
