stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
5371,中光電,90.1,2.61,4.4,5.73,33.37,57.3,1,12.4,587787.0,0.0,388783.0,0.0,True,True,16.11,59.71,35.73,30.2
6143,振曜,91.0,1.62,3.41,-3.75,1.01,47.2,1,5.2,242056.0,0.0,83056.0,0.0,False,True,0.0,76.88,34.6,0.6
8932,智通*,108.0,1.15,2.86,-0.06,3.05,53.8,1,10.7,888916.0,0.0,1255716.0,0.0,False,True,0.0,73.77,33.2,4.9
6488,環球晶,1010.0,1.47,-1.46,-6.85,157.66,51.0,4,19.6,1131541.0,167821.0,2917281.0,-478009.0,False,True,0.0,53.74,24.18,6.3
4510,高鋒,46.45,1.73,1.64,16.81,2.65,67.8,0,41.3,-882000.0,0.0,283000.0,0.0,False,True,0.0,46.02,20.71,1.0
6829,千附精密,244.0,2.08,9.91,19.39,6.61,66.2,3,23.0,187003.0,0.0,528084.0,0.0,True,False,29.69,0.0,16.33,22.3
8383,千附,75.1,1.91,6.07,-0.54,4.43,54.1,0,77.5,-1085130.0,0.0,-1202268.0,0.0,False,True,0.0,30.91,13.91,22.7
3374,精材,325.0,1.36,0.0,-3.51,61.74,51.0,1,31.0,-634416.0,1638.0,-4061516.0,-1362.0,False,True,0.0,27.73,12.48,35.4
3498,陽程,158.0,2.13,9.72,36.38,9.97,73.1,1,712.6,2496688.0,0.0,2965186.0,0.0,True,False,22.65,0.0,12.46,25.9
6182,合晶,111.5,1.98,-1.33,-10.4,142.08,49.8,1,18.9,-11751956.0,515000.0,-12031376.0,626000.0,False,True,0.0,26.01,11.7,14.1
7751,竑騰,1445.0,0.95,9.89,14.59,3.59,57.7,3,51.0,25000.0,0.0,196102.0,-152000.0,True,False,20.9,0.0,11.5,4.0
3693,營邦,536.0,2.09,-2.9,9.15,13.22,56.5,2,148.9,87622.0,5000.0,151755.0,5000.0,True,False,15.25,0.0,8.39,4.3
6727,亞泰金屬,432.0,2.13,9.92,10.7,8.21,57.7,1,37.9,150700.0,0.0,45696.0,0.0,True,False,13.06,0.0,7.18,5.4
