stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
3162,精確,87.0,2.19,6.1,1.96,4.79,56.8,1,21.9,1965268.0,0.0,2182346.0,0.0,True,True,13.26,56.88,32.89,28.9
3293,鈊象,800.0,0.87,2.56,6.79,26.62,63.4,16,12.0,-492810.0,1383500.0,-2785391.0,4309500.0,True,False,57.78,0.0,31.78,4.7
8054,安國,103.0,1.17,0.49,-2.12,1.95,47.2,1,382.5,-83000.0,5000.0,-83562.0,5000.0,False,True,0.0,53.68,24.16,8.1
6290,良維,317.5,1.41,0.63,4.56,21.6,52.7,5,,37105.0,1000.0,521400.0,1000.0,False,True,0.0,46.1,20.75,46.0
5536,聖暉*,1105.0,0.59,5.24,13.8,12.04,61.4,4,,-17683.0,27500.0,762647.0,85563.0,True,False,30.61,0.0,16.84,59.0
5904,寶雅,622.0,1.73,6.87,9.28,5.72,72.2,4,,273008.0,52000.0,729644.0,39790.0,True,False,29.76,0.0,16.37,22.2
6174,安碁,48.95,1.82,10.0,15.36,2.62,67.7,4,24.8,144090.0,0.0,631094.0,0.0,True,False,27.19,0.0,14.95,112.8
8096,擎亞,125.5,1.28,5.02,12.61,17.7,59.9,0,154.5,-299587.0,0.0,2251232.0,0.0,False,True,0.0,31.17,14.03,31.0
3691,碩禾,167.0,1.12,8.09,12.39,7.06,61.3,1,,47574.0,0.0,-171947.0,0.0,True,False,23.82,0.0,13.1,55.3
5289,宜鼎,1990.0,1.36,9.94,16.14,116.31,66.9,2,640.8,782124.0,189000.0,600683.0,-41000.0,True,False,22.78,0.0,12.53,80.1
6788,華景電,471.0,2.01,6.8,9.42,18.03,63.5,1,,67539.0,0.0,183183.0,19000.0,True,False,21.3,0.0,11.72,17.8
4721,美琪瑪,94.5,2.01,8.25,4.65,2.83,58.8,2,,575010.0,0.0,626755.0,0.0,True,False,20.76,0.0,11.42,27.5
3152,璟德,188.0,1.1,5.62,4.8,1.64,56.1,3,17.7,198460.0,0.0,533402.0,0.0,True,False,19.61,0.0,10.79,19.4
6291,沛亨,558.0,1.23,-1.41,4.78,2.92,52.2,1,16.1,-41000.0,1000.0,-13846.0,1000.0,False,True,0.0,21.59,9.72,54.4
8121,越峰,41.8,1.7,10.0,14.63,1.48,62.8,1,1.7,1104001.0,0.0,918540.0,0.0,True,False,17.12,0.0,9.42,77.5
5351,鈺創,88.6,0.75,5.85,7.7,23.07,58.5,1,605.5,913971.0,20000.0,-11593904.0,20000.0,True,False,16.09,0.0,8.85,22.0
8289,泰藝,70.1,1.58,6.21,16.17,5.31,62.2,0,0.2,-327643.0,0.0,227462.0,0.0,False,True,0.0,18.14,8.16,92.8
7556,意德士,290.0,1.74,2.65,4.38,0.9,58.0,2,16.6,72821.0,0.0,78011.0,0.0,True,False,14.64,0.0,8.05,60.2
5274,信驊,17855.0,0.92,1.88,1.7,45.56,55.3,1,68.7,-23797.0,6565.0,-95237.0,-24425.0,True,False,6.44,0.0,3.54,42.1
