stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
5309,系統電,67.7,2.17,4.64,9.02,13.19,62.1,2,7.6,7378280.0,108000.0,7707324.0,138000.0,True,True,22.48,78.56,47.72,11.3
8054,安國,106.5,1.42,0.95,0.76,4.7,52.3,2,47.7,414000.0,-5000.0,458704.0,-10000.0,False,True,0.0,80.59,36.27,6.0
3227,原相,223.5,1.24,2.29,6.0,6.37,59.6,2,4.2,862312.0,9000.0,647583.0,18441.0,False,True,0.0,74.06,33.33,13.2
3709,鑫聯大投控,83.4,1.42,5.7,5.05,3.49,55.9,1,9.1,1632000.0,0.0,1967120.0,0.0,True,True,14.73,53.02,31.96,16.6
8182,加高,36.65,1.62,2.52,-1.19,0.93,51.8,1,14.1,231000.0,0.0,229113.0,0.0,False,True,0.0,53.64,24.14,36.5
6679,鈺太,314.0,1.3,2.45,7.8,2.06,61.1,3,15.7,37000.0,2000.0,4000.0,16000.0,False,True,0.0,52.14,23.46,20.8
4991,環宇-KY,700.0,1.08,4.95,5.95,6.26,56.3,9,67.9,299800.0,0.0,997803.0,-188000.0,True,False,38.75,0.0,21.31,98.0
8358,金居,460.0,0.78,7.23,16.74,34.59,62.7,4,35.8,3994590.0,54000.0,6419730.0,34200.0,True,False,36.01,0.0,19.81,68.2
6138,茂達,308.5,1.15,9.4,21.31,8.05,67.6,1,13.8,152010.0,0.0,-428590.0,-4000.0,True,False,34.2,0.0,18.81,33.0
5236,凌陽創新,172.0,1.95,-3.91,7.95,3.22,61.2,6,28.1,125200.0,0.0,535983.0,-2000.0,True,False,25.62,0.0,14.09,31.8
8121,越峰,35.2,1.45,10.0,18.06,1.31,63.1,1,38.4,856997.0,0.0,1014115.0,0.0,True,False,20.0,0.0,11.0,35.9
3663,鑫科,78.6,1.97,-5.76,9.69,13.3,58.8,4,0.6,521769.0,0.0,3517469.0,0.0,True,False,19.73,0.0,10.85,5.8
5328,華容,30.9,0.88,9.96,15.68,5.26,65.0,2,13.4,4479485.0,0.0,3922585.0,0.0,True,False,19.41,0.0,10.68,7.1
3221,台嘉碩,47.9,1.55,5.97,8.81,8.72,59.9,1,13.6,1360300.0,0.0,897634.0,0.0,True,False,19.11,0.0,10.51,57.3
6509,聚和,47.65,0.64,1.49,8.19,1.38,62.4,3,9.8,486000.0,6000.0,2287000.0,18000.0,True,False,18.8,0.0,10.34,3.1
6245,立端,82.6,1.08,2.1,1.95,0.88,58.8,2,31.5,619127.0,-1957.0,477626.0,-2755.0,True,False,10.74,0.0,5.91,24.6
