stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score
3045,台灣大,112.5,1.97,2.27,3.18,21.3,78.1,21,5.8,9525003.0,-1006022.0,18232452.0,-1686241.0,True,True,106.76,77.93,91.77
2478,大毅,77.2,2.07,4.04,17.33,9.54,70.1,7,13.5,1113255.0,-1000.0,4676354.0,-1000.0,True,True,63.54,72.93,68.42
4938,和碩,83.0,1.74,3.62,7.14,22.06,66.2,7,-0.8,10849185.0,-761790.0,17053664.0,-1775936.0,True,True,49.43,76.46,63.49
2356,英業達,45.75,1.54,1.67,6.77,15.91,63.3,7,47.1,14769113.0,-5784687.0,30361357.0,-13512498.0,True,True,46.31,79.35,63.49
4916,事欣科,67.8,2.03,3.99,14.16,14.63,66.9,3,21.6,3186232.0,-11000.0,8096942.0,-19000.0,True,True,39.93,83.03,62.34
6214,精誠,126.0,2.04,2.02,12.25,4.67,74.1,4,31.5,535352.0,-2156.0,2448903.0,-4156.0,True,True,40.39,82.01,62.03
2637,慧洋-KY,75.7,1.54,1.61,8.39,4.74,67.2,3,34.9,2226687.0,-14647.0,6724686.0,-192417.0,True,True,28.77,79.86,55.34
2606,裕民,65.0,1.5,1.56,7.92,4.76,64.7,3,17.7,2896194.0,-161556.0,6784642.0,-287261.0,True,True,28.03,79.9,55.0
2353,宏碁,28.7,1.52,1.06,4.69,12.02,64.3,4,2.1,9284252.0,-589780.0,24188199.0,-1335028.0,True,True,28.39,75.76,53.02
3715,定穎投控,198.0,2.19,6.17,12.45,124.05,61.8,2,41.9,5549742.0,0.0,3805983.0,0.0,True,True,35.73,62.27,49.53
2464,盟立,79.0,1.82,7.63,10.29,9.79,63.9,1,8.0,3821889.0,0.0,4118709.0,0.0,True,True,28.61,68.68,49.45
6197,佳必琪,185.5,1.81,3.06,6.08,13.0,61.9,1,12.3,639503.0,0.0,698503.0,0.0,True,True,18.51,77.17,49.01
2324,仁寶,30.35,1.89,3.23,0.18,30.48,53.9,1,17.0,38011512.0,-17887353.0,32951034.0,-35871608.0,True,True,11.6,81.33,47.86
6669,緯穎,3805.0,1.51,2.84,2.55,109.17,55.8,2,13.9,430635.0,188436.0,211928.0,183966.0,True,True,17.85,74.82,47.47
6168,宏齊,28.8,1.57,2.13,17.83,6.69,67.5,1,-0.9,1208514.0,0.0,949514.0,0.0,True,True,31.41,48.29,40.19
2303,聯電,73.0,2.22,6.88,21.83,361.23,71.7,5,4.9,57658150.0,11524189.0,135096043.0,4130639.0,True,False,62.82,0.0,30.15
2363,矽統,54.4,2.71,2.06,10.24,21.4,64.1,0,30.9,-109580.0,0.0,-1567580.0,-23000.0,False,True,0.0,55.22,28.71
3013,晟銘電,111.0,2.39,5.71,11.37,10.57,62.6,0,40.8,-571452.0,0.0,-1738443.0,1000.0,False,True,0.0,54.79,28.49
2395,研華,366.0,1.61,3.1,7.55,19.51,66.0,8,21.8,1918874.0,-107112.0,4609813.0,-442784.0,True,False,53.88,0.0,25.86
2371,大同,33.1,1.59,1.69,4.48,9.01,55.8,0,8.4,-6010804.0,-89000.0,-2081444.0,-208200.0,False,True,0.0,45.72,23.77
5469,瀚宇博,94.4,1.77,2.94,10.01,10.38,61.3,2,47.4,957208.0,-592000.0,1200209.0,-883000.0,True,False,28.03,0.0,13.45
