stock_id,name,close,daily_return_pct,vol_ratio,rsi14,ma28_bias_pct,inst_consec_days,yoy_revenue_pct,past_42d_pct,composite_score,is_early_breakout,is_strong_confirm
2618,長榮航,42.85,0.82,1.65,55.7,1.57,10,24.9,2.1,67.63,True,True
1101,台泥,25.65,4.48,3.0,63.9,4.83,2,10.6,5.1,55.76,True,True
3042,晶技,198.0,7.9,2.49,61.3,8.2,2,23.5,24.9,55.56,True,True
3563,牧德,753.0,5.91,2.54,65.6,10.54,0,35.7,12.6,28.52,True,False
8150,南茂,107.0,1.42,1.59,69.6,17.66,6,33.3,19.0,26.4,False,True
