stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score
3661,世芯-KY,3475.0,1.96,8.26,12.97,178.65,62.9,8,-46.6,1946311.0,129737.0,2704448.0,273295.0,True,True,67.06,70.12,68.65
2478,大毅,74.2,1.72,4.07,13.23,4.82,66.7,7,13.5,1850100.0,0.0,4242099.0,-1000.0,True,True,57.51,76.49,67.38
2379,瑞昱,540.0,1.56,2.86,10.2,31.36,71.1,6,4.5,3981853.0,-655640.0,6696787.0,-1371652.0,True,True,49.78,75.03,62.91
2458,義隆,138.5,1.52,1.47,3.94,8.92,59.8,7,19.8,3893624.0,-2260476.0,6691028.0,-2766643.0,True,True,42.7,79.8,61.99
4916,事欣科,65.2,3.13,8.13,10.21,13.56,63.1,2,21.6,3797060.0,-6000.0,4789640.0,-8000.0,True,True,37.04,80.96,59.88
2388,威盛,61.4,1.56,-1.6,17.63,11.12,66.7,4,69.4,1102282.0,-2000.0,8307545.0,-3000.0,True,True,42.02,75.41,59.38
3023,信邦,279.5,1.57,4.1,9.68,6.53,63.7,9,7.5,957825.0,-48000.0,2033833.0,-557000.0,True,True,62.55,54.51,58.37
3035,智原,156.5,1.96,4.68,3.67,9.04,54.5,5,-69.4,342226.0,-1000.0,898331.0,-1000.0,True,True,37.0,77.44,58.03
8033,雷虎,145.0,2.33,5.84,2.78,14.5,54.7,4,5.3,1271681.0,0.0,2443011.0,0.0,True,True,33.13,79.78,57.39
2421,建準,147.0,1.74,4.26,7.08,12.68,58.0,3,22.5,2394825.0,-1000.0,3431093.0,-2000.0,True,True,30.41,81.41,56.93
2353,宏碁,28.4,1.96,3.27,3.84,12.48,62.0,4,2.1,14589297.0,-353231.0,18067968.0,-849018.0,True,True,30.83,78.46,55.6
6753,龍德造船,141.0,1.59,0.71,7.37,4.08,60.6,3,18.4,301000.0,0.0,1297000.0,0.0,True,True,26.74,80.11,54.49
9933,中鼎,37.95,1.81,-0.39,8.59,6.76,63.9,2,-24.6,137882.0,-8000.0,721900.0,-23000.0,True,True,22.78,77.04,51.0
6526,達發,503.0,1.66,3.29,1.59,4.71,55.1,3,5.7,144693.0,7000.0,223910.0,5700.0,True,True,22.36,76.54,50.53
2481,強茂,107.5,2.12,7.5,11.32,51.62,62.2,4,19.1,11543770.0,3137000.0,11624886.0,1824000.0,True,True,45.0,52.69,49.0
2324,仁寶,29.4,1.67,-0.17,-3.08,20.06,48.2,0,17.0,-6925700.0,-11474804.0,8645819.0,-23020823.0,False,True,0.0,50.17,26.09
1519,華城,872.0,1.76,-0.57,0.07,46.97,51.1,0,3.4,-1468290.0,-30651.0,-2062279.0,-16976.0,False,True,0.0,46.63,24.25
3437,榮創,24.75,1.56,-1.79,17.61,3.72,63.7,0,-21.7,-1262000.0,0.0,71000.0,0.0,False,True,0.0,17.98,9.35
