stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
5904,寶雅,658.0,2.04,-1.2,11.47,6.17,67.4,2,19.2,158866.0,-12000.0,353782.0,7000.0,True,True,19.53,55.79,35.85,24.2
8932,智通*,104.5,1.69,3.98,3.53,4.43,57.6,1,3.6,728202.0,0.0,205299.0,0.0,True,True,12.33,54.73,31.41,10.2
3430,奇鈦科,157.0,1.39,5.37,3.1,2.93,59.1,1,6.2,234067.0,0.0,-89843.0,0.0,True,True,12.57,52.76,30.66,35.3
5536,聖暉*,1300.0,1.03,3.17,19.81,10.81,67.4,4,27.8,-37595.0,171000.0,146526.0,284735.0,True,False,36.38,0.0,20.01,37.0
5371,中光電,78.6,1.22,2.75,9.69,8.55,65.7,0,6.1,-1973420.0,0.0,340874.0,0.0,False,True,0.0,43.77,19.7,1.6
5347,世界,200.0,1.9,7.24,18.76,131.22,66.9,2,19.5,3522085.0,1748000.0,-8811521.0,14010907.0,True,False,34.52,0.0,18.99,47.1
6223,旺矽,7175.0,1.35,7.41,17.83,83.51,71.2,2,57.8,-242552.0,247000.0,-182582.0,346054.0,True,False,32.62,0.0,17.94,49.8
6175,立敦,115.5,0.76,4.52,19.28,13.54,64.9,1,25.0,248436.0,0.0,-1143164.0,0.0,True,False,27.17,0.0,14.94,83.3
6683,雍智科技,1940.0,1.93,9.92,16.43,81.6,60.6,2,12.3,-560607.0,41000.0,-525606.0,46000.0,True,False,24.5,0.0,13.48,7.8
6208,日揚,105.0,0.99,4.48,12.77,3.95,61.3,1,12.4,153030.0,0.0,-199081.0,0.0,True,False,20.9,0.0,11.5,18.5
3131,弘塑,3595.0,0.42,2.86,13.7,8.55,62.3,1,7.2,53215.0,0.0,-92969.0,318000.0,True,False,19.23,0.0,10.58,14.1
8182,加高,48.7,1.33,2.96,6.24,2.09,53.9,0,0.1,-832000.0,0.0,-147000.0,0.0,False,True,0.0,21.99,9.9,30.2
3264,欣銓,234.5,0.55,0.43,4.28,15.07,55.1,4,33.0,227788.0,-732000.0,7081249.0,-648616.0,True,False,16.97,0.0,9.33,18.7
6462,神盾,134.0,1.94,9.84,7.63,6.51,63.0,3,135.5,369332.0,5000.0,-207609.0,15000.0,True,False,16.69,0.0,9.18,3.5
3265,台星科,193.0,1.05,6.34,6.0,3.99,57.8,1,22.1,211839.0,0.0,21250.0,0.0,True,False,15.78,0.0,8.68,15.9
3227,原相,228.5,0.56,0.22,1.9,2.5,56.9,3,10.3,-99051.0,22000.0,741210.0,45000.0,True,False,11.22,0.0,6.17,6.3
8299,群聯,2500.0,1.07,2.88,1.43,177.75,53.6,2,301.2,528028.0,52000.0,-620686.0,66310.0,True,False,11.06,0.0,6.08,46.6
6291,沛亨,563.0,0.87,3.68,0.92,5.3,52.7,1,16.1,64901.0,10000.0,-37226.0,10000.0,True,False,7.75,0.0,4.26,23.6
6190,萬泰科,83.1,0.61,1.71,2.49,2.49,56.0,1,30.1,137000.0,0.0,-1782800.0,0.0,True,False,7.05,0.0,3.88,20.8
6104,創惟,105.0,0.47,-0.47,4.23,1.53,56.4,1,1.7,-311000.0,5000.0,841504.0,10000.0,True,False,6.55,0.0,3.6,7.1
