stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
3362,先進光,210.0,0.91,6.06,13.19,2.97,61.8,9,1.9,120002.0,0.0,844542.0,0.0,True,False,46.23,0.0,25.43,30.0
4510,高鋒,47.55,1.66,1.06,11.8,3.11,64.5,0,41.3,-909900.0,0.0,-361816.0,0.0,False,True,0.0,51.02,22.96,12.3
4979,華星光,629.0,3.23,9.97,18.42,117.56,61.7,6,31.0,1118430.0,671000.0,1874470.0,-604000.0,True,False,38.52,0.0,21.19,47.0
3163,波若威,775.0,1.09,7.64,10.22,8.52,54.9,5,28.7,207228.0,0.0,348995.0,0.0,True,False,32.92,0.0,18.11,4.4
3491,昇達科,1505.0,1.05,7.12,17.07,30.24,58.5,2,82.0,-2920.0,331000.0,-566090.0,335000.0,True,False,30.16,0.0,16.59,25.9
6640,均華,1250.0,1.04,5.49,25.04,15.06,65.8,2,266.0,-247171.0,139000.0,-156403.0,361000.0,True,False,26.65,0.0,14.66,23.2
7717,萊德光電-KY,449.5,3.01,9.9,9.07,5.15,56.0,4,,203000.0,0.0,248000.0,0.0,True,False,22.43,0.0,12.34,3.0
6588,東典光電,108.5,0.7,5.34,10.07,1.27,57.8,1,110.5,90399.0,0.0,-16481.0,0.0,True,False,17.55,0.0,9.65,33.8
4908,前鼎,224.5,0.27,9.78,35.18,3.84,65.9,1,51.6,113910.0,0.0,874072.0,0.0,True,False,16.89,0.0,9.29,38.6
