stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
3706,神達,88.5,1.53,0.8,5.95,26.91,64.0,11,31.9,2845445.0,88000.0,18283635.0,5541000.0,True,True,64.12,79.7,72.22,11.6
2421,建準,162.5,1.57,2.52,10.52,25.19,67.8,8,15.0,3099319.0,979000.0,8826719.0,2862000.0,True,True,57.0,75.11,66.42,22.2
3413,京鼎,349.0,1.96,7.38,9.5,16.17,66.8,8,6.3,1348284.0,82000.0,2027706.0,108000.0,True,True,61.93,69.51,65.87,17.5
3062,建漢,31.25,2.25,6.47,11.89,8.42,64.8,4,5.9,1492700.0,0.0,8142320.0,0.0,True,True,45.22,78.74,62.65,35.0
2317,鴻海,261.0,1.69,4.4,11.32,319.18,69.3,4,29.7,52052205.0,1212000.0,96910215.0,964373.0,True,True,40.68,80.48,61.38,33.2
2369,菱生,34.3,2.28,7.02,11.27,11.61,62.9,4,30.2,8249200.0,0.0,20879100.0,0.0,True,True,45.1,76.11,61.23,0.7
6781,AES-KY,1260.0,1.72,4.13,10.03,26.8,59.8,4,16.6,307918.0,0.0,435079.0,0.0,True,True,38.9,80.66,60.62,19.4
1513,中興電,160.0,1.88,2.24,4.39,19.77,61.0,5,5.9,-730068.0,750000.0,2638837.0,1423840.0,True,True,35.29,77.21,57.09,3.9
4766,南寶,375.5,1.73,-1.57,3.41,6.71,55.6,6,15.0,262420.0,-2000.0,903981.0,-7000.0,True,True,34.6,76.81,56.55,15.2
1503,士電,201.5,1.84,2.28,3.43,9.4,56.6,4,32.5,165181.0,1000.0,1585626.0,-7000.0,True,True,29.12,81.53,56.37,5.5
2618,長榮航,35.45,1.6,-0.14,2.37,23.67,56.1,5,18.9,-17135700.0,9265670.0,-24926926.0,32078945.0,True,True,29.49,79.63,55.56,1.7
3596,智易,189.0,1.58,0.0,8.23,5.98,63.2,4,1.2,1363000.0,0.0,3002400.0,0.0,True,True,31.95,75.03,54.35,1.9
2449,京元電子,317.0,1.66,7.09,6.53,167.4,56.8,3,34.6,10612353.0,-3764000.0,12729181.0,-8824932.0,True,True,32.5,73.5,53.82,10.8
6937,天虹,351.5,2.27,8.66,13.78,8.58,67.7,4,22.4,408394.0,0.0,1012087.0,170000.0,True,True,49.88,53.91,51.98,37.0
1802,台玻,73.9,1.92,4.82,7.61,138.04,61.8,6,6.5,43212609.0,11000.0,85323206.0,44000.0,True,True,47.01,55.83,51.6,42.4
2436,偉詮電,80.5,2.0,3.74,10.79,15.09,64.5,4,30.5,1530656.0,0.0,6750183.0,30000.0,True,True,40.27,60.53,50.81,24.2
3059,華晶科,43.3,1.85,-0.57,8.28,8.87,64.2,2,15.0,266411.0,0.0,253858.0,-5000.0,True,True,22.43,76.74,50.67,16.2
2610,華航,18.85,1.52,1.62,2.88,7.82,56.7,1,16.5,15202574.0,-2341000.0,18898867.0,-3455427.0,True,True,12.07,79.39,47.08,1.6
3715,定穎投控,179.0,1.57,2.58,-0.78,30.41,51.7,4,31.2,3976090.0,0.0,5902865.0,4000.0,False,True,0.0,80.25,41.73,5.0
2402,毅嘉,67.8,2.22,2.88,-2.66,10.22,53.7,0,15.2,-2685614.0,0.0,-1716264.0,-710000.0,False,True,0.0,53.17,27.65,36.7
2365,昆盈,39.65,1.57,1.28,10.17,5.63,66.1,0,19.6,-1274960.0,0.0,5165043.0,0.0,False,True,0.0,49.7,25.84,19.4
8926,台汽電,62.5,1.56,2.63,23.48,9.87,76.9,3,532.8,5563570.0,0.0,8727767.0,55000.0,True,False,48.65,0.0,23.35,36.5
2344,華邦電,128.5,1.63,2.8,21.47,450.37,62.8,3,182.2,72092008.0,5251000.0,92337587.0,983969.0,True,False,46.56,0.0,22.35,19.5
4739,康普,106.0,1.64,4.95,14.05,6.92,64.7,3,96.2,696323.0,-83000.0,3229603.0,-252000.0,True,False,39.6,0.0,19.01,23.8
3030,德律,418.0,1.98,-0.36,13.61,36.21,63.1,0,62.5,-596229.0,0.0,-205418.0,-461000.0,False,True,0.0,29.93,15.56,73.1
4956,光鋐,50.4,1.72,4.56,6.27,5.57,61.3,0,16.5,-1976700.0,0.0,-107886.0,-1000.0,False,True,0.0,29.1,15.13,45.7
6168,宏齊,30.9,1.91,0.32,14.32,7.62,66.6,0,10.1,-3142000.0,0.0,3860094.0,0.0,False,True,0.0,25.09,13.05,30.7
3416,融程電,190.5,2.04,4.1,16.06,4.78,71.9,0,56.3,-685291.0,0.0,-365426.0,0.0,False,True,0.0,24.58,12.78,26.2
6672,騰輝電子-KY,210.0,2.34,8.81,6.62,24.59,62.3,0,36.9,-2129980.0,0.0,-4055259.0,-1000.0,False,True,0.0,24.55,12.77,78.0
2606,裕民,67.9,1.55,3.82,7.1,5.12,68.7,1,38.7,3093659.0,-93000.0,2840410.0,-198000.0,True,False,22.57,0.0,10.83,15.9
3645,達邁,117.5,1.61,7.8,12.18,22.46,64.8,0,16.4,-876208.0,0.0,1458987.0,-2000.0,False,True,0.0,19.38,10.08,52.0
