stock_id,name,close,daily_return_pct,vol_ratio,rsi14,ma28_bias_pct,inst_consec_days,yoy_revenue_pct,past_42d_pct,composite_score,is_early_breakout,is_strong_confirm
3081,聯亞,2925.0,4.84,2.35,69.5,45.2,1,176.5,30.3,20.99,False,True
1815,富喬,95.3,-1.24,3.52,61.0,15.38,6,68.1,0.3,20.86,False,True
3498,陽程,174.0,9.78,1.33,77.7,46.14,3,712.6,46.2,20.68,False,True
7751,竑騰,1535.0,3.72,1.25,62.0,20.93,1,51.0,5.5,15.72,False,True
7792,安葆,262.5,4.17,0.77,66.3,20.41,1,,2.7,15.19,False,True
