stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
8054,安國,102.5,1.68,1.99,-2.74,2.56,46.3,1,382.5,66000.0,0.0,-48552.0,0.0,True,True,4.18,86.37,41.17,3.7
5904,寶雅,582.0,1.88,0.87,2.67,4.17,60.8,3,,259825.0,-3000.0,582904.0,-15210.0,True,True,15.28,71.4,40.53,15.0
8932,智通*,100.5,1.47,-1.47,3.01,4.15,52.4,3,,6568.0,0.0,1267340.0,0.0,False,True,0.0,68.44,30.8,20.8
6174,安碁,44.5,1.13,1.83,6.32,1.1,59.1,3,,291004.0,0.0,491984.0,0.0,False,True,0.0,45.16,20.32,98.7
3093,港建*,66.0,1.92,3.12,17.33,6.69,64.7,3,,572820.0,0.0,1531970.0,0.0,True,False,32.59,0.0,17.92,14.2
6788,華景電,441.0,2.52,2.44,2.73,14.35,56.1,1,,-67509.0,20000.0,24700.0,19000.0,True,True,11.93,21.71,16.33,12.4
4953,緯軟,141.0,0.69,-1.4,13.66,2.47,73.6,5,29.2,397241.0,-1000.0,921741.0,-1000.0,True,False,28.25,0.0,15.54,17.5
8182,加高,46.2,1.45,2.9,13.59,2.72,60.7,2,,41000.0,0.0,330870.0,0.0,True,False,24.47,0.0,13.46,65.9
5274,信驊,17525.0,1.38,0.11,0.09,66.13,53.0,0,68.7,-30540.0,-20100.0,-41823.0,-20668.0,False,True,0.0,27.13,12.21,38.9
6693,廣閎科,165.0,1.81,4.43,10.71,4.77,65.4,1,115.2,177840.0,0.0,110876.0,0.0,True,False,20.59,0.0,11.32,26.9
6510,精測,3565.0,1.35,8.03,0.91,48.66,52.5,1,34.1,13487.0,47600.0,-112962.0,44801.0,True,False,12.99,0.0,7.14,3.8
6761,穩得,216.5,1.03,-1.14,5.3,2.45,56.7,2,,15900.0,0.0,-235890.0,0.0,True,False,11.27,0.0,6.2,30.4
6667,信紘科,271.5,1.25,1.12,3.15,2.37,54.6,1,,98000.0,0.0,115085.0,0.0,True,False,8.55,0.0,4.7,12.0
