stock_id,name,close,daily_return_pct,vol_ratio,rsi14,ma28_bias_pct,inst_consec_days,yoy_revenue_pct,past_42d_pct,composite_score,is_early_breakout,is_strong_confirm
5876,上海商銀,44.15,3.15,2.1,68.2,4.94,4,,10.1,53.16,True,True
8464,億豐,368.0,2.22,1.62,59.5,5.55,4,,10.0,51.08,True,True
2377,微星,149.5,3.1,1.57,64.3,7.22,14,,42.4,39.71,False,True
3033,威健,50.9,2.62,3.26,59.2,2.19,2,,14.5,39.5,True,True
5871,中租-KY,116.5,1.75,1.56,52.8,-0.02,4,,6.4,36.39,True,False
