stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score
8043,蜜望實,89.9,1.47,5.27,13.52,1.01,60.5,2,170.5,18500.0,0.0,-500.0,0.0,True,True,25.9,85.0,52.5
8086,宏捷科,150.5,1.23,4.51,10.4,12.93,59.7,2,47.9,615800.0,0.0,1253370.0,0.0,True,True,21.51,78.37,47.1
5340,建榮,122.0,1.68,6.09,8.94,1.36,57.3,6,18.5,349000.0,0.0,405015.0,0.0,True,True,34.62,55.25,43.9
5864,致和證,30.0,1.23,5.26,19.06,1.62,76.9,10,,1297000.0,0.0,3116922.0,0.0,True,False,55.59,0.0,30.57
8121,越峰,31.35,2.82,10.0,21.31,0.86,70.9,9,18.6,178000.0,0.0,305000.0,0.0,True,False,52.15,0.0,28.68
6584,南俊國際,672.0,1.21,-0.88,3.51,12.39,53.7,1,52.7,44005.0,-52250.0,-571597.0,-34250.0,False,True,0.0,56.31,25.34
6679,鈺太,290.0,1.29,1.4,10.52,1.83,65.1,4,7.2,87000.0,0.0,136000.0,5000.0,False,True,0.0,51.87,23.34
6667,信紘科,266.5,1.13,0.19,2.71,1.81,52.3,0,41.3,-249990.0,0.0,-452990.0,0.0,False,True,0.0,47.64,21.44
6244,茂迪,27.7,1.15,1.09,0.56,1.95,49.0,0,5.1,-19260.0,0.0,-314260.0,0.0,False,True,0.0,42.89,19.3
6146,耕興,238.5,2.61,7.92,14.71,3.36,72.8,2,6.5,-18000.0,500.0,71000.0,107500.0,True,False,31.86,0.0,17.52
3264,欣銓,214.5,1.1,10.0,19.82,26.42,64.0,4,27.0,2265599.0,-494112.0,3707772.0,-1595810.0,True,False,30.25,0.0,16.64
8074,鉅橡,88.3,1.77,9.96,32.14,9.69,71.3,2,31.7,831000.0,0.0,1800980.0,0.0,True,False,29.77,0.0,16.37
5386,青雲,398.0,0.94,5.01,18.38,12.45,61.3,2,546.8,140381.0,0.0,366381.0,0.0,True,False,29.62,0.0,16.29
6223,旺矽,5165.0,1.1,4.87,16.84,69.36,70.0,2,38.6,-40222.0,122501.0,192940.0,125342.0,True,False,28.2,0.0,15.51
6903,巨漢,408.0,1.5,-1.09,14.7,10.25,62.5,0,320.5,-548985.0,0.0,-473985.0,0.0,False,True,0.0,32.65,14.69
8255,朋程,142.5,1.66,4.78,11.22,2.09,66.0,3,-2.0,370982.0,0.0,550282.0,0.0,True,False,26.5,0.0,14.58
8299,群聯,2010.0,0.67,5.79,17.46,166.47,59.7,1,221.5,1258636.0,-6766.0,-1337688.0,1132619.0,True,False,25.82,0.0,14.2
6182,合晶,44.1,1.44,9.98,19.7,25.39,65.4,2,8.4,11698270.0,0.0,10473145.0,0.0,True,False,24.66,0.0,13.56
8091,翔名,197.0,1.77,2.6,14.49,3.39,68.9,0,61.8,-258000.0,0.0,-136000.0,0.0,False,True,0.0,29.19,13.14
3265,台星科,184.5,1.68,9.82,15.8,7.12,65.9,2,25.3,1198790.0,0.0,1293441.0,-20000.0,True,False,22.68,0.0,12.47
3324,雙鴻,1190.0,0.87,4.39,15.19,50.77,62.1,1,91.7,-209828.0,520750.0,-18904.0,508750.0,True,False,22.53,0.0,12.39
3317,尼克森,58.9,0.71,5.75,13.8,2.62,66.4,1,12.6,1107000.0,0.0,839000.0,0.0,True,False,22.09,0.0,12.15
4510,高鋒,51.7,1.35,10.0,15.59,4.26,66.7,2,36.1,933776.0,0.0,1845000.0,0.0,True,False,21.97,0.0,12.08
6190,萬泰科,72.0,0.68,3.15,15.92,5.82,66.8,1,11.9,590000.0,0.0,762000.0,0.0,True,False,21.76,0.0,11.97
3402,漢科,138.0,2.09,6.98,8.98,2.35,61.0,1,7.1,312000.0,0.0,281000.0,0.0,True,False,21.01,0.0,11.56
6643,M31,602.0,1.67,9.85,18.61,5.93,64.1,1,-24.9,35982.0,0.0,42998.0,0.0,True,False,20.8,0.0,11.44
6231,系微,319.0,0.66,3.07,11.98,3.87,62.3,2,14.5,66982.0,0.0,-154040.0,0.0,True,False,20.64,0.0,11.35
3691,碩禾,129.5,2.44,9.75,13.77,3.14,62.9,1,168.9,388000.0,0.0,374000.0,0.0,True,False,17.23,0.0,9.48
6588,東典光電,154.5,0.99,9.96,16.16,4.79,63.8,1,146.2,39000.0,0.0,-477000.0,0.0,True,False,17.07,0.0,9.39
6265,方土昶,42.3,0.69,6.28,7.83,4.62,55.4,1,510.6,269000.0,0.0,-360064.0,0.0,True,False,16.44,0.0,9.04
4721,美琪瑪,86.5,1.12,3.59,7.63,1.17,59.7,1,121.1,147000.0,0.0,218000.0,0.0,True,False,14.51,0.0,7.98
8936,國統,52.3,1.85,4.39,2.23,2.25,57.5,2,24.5,1873900.0,370822.0,1235838.0,740295.0,True,False,14.22,0.0,7.82
6138,茂達,244.0,0.73,3.61,7.35,1.18,58.7,1,16.4,140000.0,0.0,28000.0,-1000.0,True,False,13.49,0.0,7.42
5328,華容,25.9,1.04,5.5,3.55,1.41,52.4,1,8.3,546000.0,0.0,-517000.0,0.0,True,False,11.96,0.0,6.58
6510,精測,3780.0,1.01,9.88,7.79,38.54,54.3,2,30.2,205761.0,72900.0,167696.0,-217981.0,True,False,11.49,0.0,6.32
5351,鈺創,71.6,0.67,2.58,3.79,12.54,54.8,1,399.6,1518500.0,0.0,-3243390.0,0.0,True,False,8.72,0.0,4.8
8096,擎亞,93.3,0.84,4.6,1.24,9.25,55.0,1,-4.8,2715000.0,0.0,618495.0,0.0,True,False,8.35,0.0,4.59
3663,鑫科,73.0,1.78,9.94,2.88,3.22,55.1,1,64.6,1781000.0,0.0,1572050.0,0.0,True,False,4.94,0.0,2.72
