stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score
5314,世紀*,81.0,2.19,3.98,5.47,7.7,53.4,4,132.5,613916.0,4000.0,1053996.0,7000.0,True,True,24.2,89.59,53.63
5483,中美晶,127.0,1.12,4.1,10.35,16.04,63.5,7,9.2,4321166.0,877755.0,11087689.0,681484.0,True,True,36.29,73.84,53.19
4743,合一,55.7,1.35,2.01,4.31,1.22,55.1,5,128.8,457000.0,0.0,859850.0,0.0,True,True,22.61,84.19,50.32
3357,臺慶科,175.0,1.61,3.86,12.46,11.85,63.5,3,12.1,693500.0,0.0,1514888.0,0.0,True,True,26.96,76.09,49.07
6284,佳邦科技,88.1,1.54,3.28,8.56,3.67,63.0,4,-14.4,312253.0,-1000.0,837252.0,-1000.0,True,True,25.4,75.67,48.02
3227,原相科技,198.0,1.82,3.94,3.97,3.7,58.3,4,-5.4,778568.0,1000.0,1020581.0,6574.0,True,True,21.91,77.89,47.1
6104,創惟科技,92.8,2.43,6.42,0.29,2.57,51.0,1,-3.8,523300.0,-4000.0,150300.0,-4000.0,True,True,12.51,81.09,43.37
3293,鈊象電子,768.0,1.24,2.81,2.87,15.36,56.2,1,17.8,1185036.0,-248000.0,1195765.0,-678000.0,True,True,9.43,74.39,38.66
5309,系統電子,59.2,1.6,1.54,0.74,3.83,50.4,1,-6.0,847010.0,-3000.0,1124020.0,-29000.0,True,True,6.82,76.6,38.22
8086,宏捷科技,141.0,1.43,5.22,7.02,15.04,57.9,1,47.9,1022235.0,0.0,-128725.0,0.0,True,True,16.22,57.97,35.01
6274,台燿科技,960.0,1.33,1.48,54.25,150.55,83.6,10,72.3,257027.0,958000.0,1008081.0,1773113.0,True,False,61.9,0.0,34.05
8436,大江,123.0,1.31,1.65,-0.56,1.1,44.5,2,0.2,207000.0,-22219.0,162001.0,-48396.0,False,True,0.0,74.58,33.56
6143,振曜科技,94.8,1.14,2.38,-2.89,1.2,44.0,3,17.3,-23000.0,51000.0,53999.0,188000.0,False,True,0.0,73.78,33.2
5347,世界先進,132.5,2.04,3.92,11.23,65.81,58.9,1,7.3,-3545361.0,2144420.0,4849585.0,-4180437.0,True,True,20.51,48.08,32.92
3236,千如電機,35.8,1.37,3.77,16.34,5.38,65.4,1,13.1,30000.0,0.0,-294000.0,0.0,False,True,0.0,69.66,31.35
5371,中強光電,78.6,2.16,4.52,2.54,8.28,53.6,1,7.8,-1073550.0,963000.0,-31551.0,648000.0,True,True,12.51,49.04,28.95
3675,德微,198.0,1.52,2.86,1.46,1.98,55.9,1,12.5,55000.0,0.0,1450.0,0.0,True,True,8.6,53.74,28.91
6488,環球晶,540.0,0.89,4.65,18.75,43.01,70.0,9,0.1,2199193.0,450688.0,6276557.0,1401637.0,True,False,50.96,0.0,28.03
6290,良維科技,226.5,1.48,1.8,5.24,38.82,57.9,3,16.5,1675062.0,1400.0,5012867.0,51400.0,False,True,0.0,53.77,24.2
4772,台特化,308.0,1.15,-1.91,1.33,8.49,52.7,0,289.7,-817940.0,0.0,-1462490.0,-40000.0,False,True,0.0,53.26,23.97
6667,信紘科,282.5,1.98,2.36,12.65,9.17,71.4,0,41.3,-264000.0,0.0,491915.0,0.0,False,True,0.0,52.28,23.53
