stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
3576,聯合再生,21.0,1.64,6.06,16.13,18.36,62.9,4,27.6,13477585.0,0.0,47377203.0,0.0,True,True,47.93,75.6,62.32,24.3
5471,松翰,57.4,1.96,5.9,11.43,5.33,65.0,7,27.3,2505646.0,0.0,4535694.0,0.0,True,True,57.82,59.91,58.91,39.3
3413,京鼎,322.0,1.98,4.72,1.67,14.74,53.2,2,16.7,2662170.0,0.0,3201730.0,33000.0,True,True,19.83,81.94,52.13,2.2
4952,凌通,58.5,2.04,8.74,13.74,2.79,65.1,3,20.4,1231166.0,0.0,1535207.0,0.0,True,True,44.3,52.45,48.54,40.1
6271,同欣電,244.0,2.1,2.31,11.66,33.71,59.5,2,7.6,-2578145.0,805000.0,-3114135.0,1772000.0,True,True,30.23,56.07,43.67,33.3
2606,裕民,67.2,1.6,-1.61,-0.33,6.1,49.0,0,41.8,-5355391.0,-16000.0,-5800409.0,287000.0,False,True,0.0,50.2,26.1,6.7
1476,儒鴻,343.5,1.84,-0.29,0.27,8.87,49.5,0,0.7,-1439124.0,-13117.0,-2076406.0,8534.0,False,True,0.0,46.69,24.28,0.9
6525,捷敏-KY,131.5,2.3,4.78,12.2,6.93,66.9,0,19.0,-629631.0,0.0,-184601.0,-1833.0,False,True,0.0,31.41,16.33,51.5
8131,福懋科,75.7,1.88,5.14,11.32,9.36,60.4,2,49.6,2422522.0,0.0,3266249.0,0.0,True,False,31.97,0.0,15.35,22.9
2476,鉅祥,128.0,1.58,4.07,6.32,10.4,59.6,0,48.7,-1014716.0,0.0,-430161.0,0.0,False,True,0.0,27.73,14.42,18.5
8261,富鼎,186.0,1.99,7.2,17.15,37.37,64.0,0,1.2,-2186466.0,0.0,-4988262.0,4000.0,False,True,0.0,12.75,6.63,70.6
