stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
3706,神達,87.8,2.4,5.15,5.39,32.17,62.7,7,31.9,10470266.0,2587000.0,11393237.0,8618000.0,True,True,50.82,84.07,68.11,8.4
6202,盛群,60.8,2.03,3.23,9.42,5.46,61.2,7,6.9,3605567.0,180000.0,6984592.0,571000.0,True,True,52.71,77.56,65.63,8.2
1773,勝一,184.5,1.69,4.24,8.28,5.13,63.5,6,31.8,527890.0,280000.0,1515662.0,560000.0,True,True,46.45,80.59,64.2,23.0
2421,建準,158.5,2.22,4.28,8.35,26.06,64.7,6,15.0,1973754.0,947000.0,4602124.0,2706000.0,True,True,48.12,78.44,63.89,10.5
2495,普安,44.2,2.48,8.73,10.02,10.57,64.1,7,36.7,1640359.0,210000.0,6537877.0,604000.0,True,True,60.57,55.04,57.69,12.5
6282,康舒,57.4,2.13,7.09,13.6,44.25,66.7,2,34.6,18893816.0,-4000.0,36562540.0,102000.0,True,True,37.66,74.37,56.75,16.8
4766,南寶,381.5,1.59,2.55,5.25,5.02,58.6,5,15.0,272435.0,-5000.0,739461.0,-5000.0,True,True,35.69,75.99,56.65,9.2
2436,偉詮電,77.6,1.97,3.74,7.71,9.63,60.9,7,30.5,3999802.0,10000.0,6381027.0,45000.0,True,True,50.96,60.21,55.77,17.9
3704,合勤控,44.0,1.86,6.28,19.69,5.8,79.2,7,43.4,2518301.0,0.0,7629645.0,0.0,True,True,60.19,50.01,54.9,32.3
1504,東元,72.1,1.64,1.41,8.11,12.07,60.6,3,13.6,2392169.0,4416.0,5451518.0,218416.0,True,True,28.35,76.36,53.32,7.3
1514,亞力,122.5,1.65,3.81,5.95,5.97,59.8,2,40.1,1357905.0,0.0,2130536.0,40000.0,True,True,23.32,80.72,53.17,6.5
1560,中砂,688.0,1.64,2.84,18.8,27.26,68.7,4,18.8,78585.0,-19000.0,1432337.0,-792000.0,True,True,48.06,48.94,48.52,45.1
5234,達興材料,443.5,1.7,7.0,4.23,5.64,58.9,2,2.2,314508.0,-1000.0,483320.0,7000.0,True,True,24.69,68.59,47.52,17.2
5284,jpp-KY,410.0,1.66,4.86,15.06,10.48,67.2,3,54.7,17202.0,26000.0,-71800.0,266000.0,True,True,40.67,53.5,47.34,41.9
2399,映泰,46.55,1.72,7.75,10.18,7.74,60.9,3,21.9,4635700.0,-2000.0,5763700.0,-2000.0,True,True,37.83,50.52,44.43,25.1
1717,長興,83.0,1.61,4.14,5.09,56.28,59.6,4,13.0,23653936.0,540000.0,46887413.0,446000.0,True,True,32.3,53.7,43.43,24.4
1802,台玻,70.5,1.83,8.29,2.97,86.76,57.3,4,6.5,36032532.0,11000.0,30223150.0,32000.0,True,True,34.7,47.61,41.41,22.4
2363,矽統,66.7,2.03,6.21,16.79,30.41,68.2,4,87.2,4140413.0,4000.0,8223107.0,-11000.0,True,False,50.26,0.0,24.12,31.8
2401,凌陽,30.75,1.92,4.06,23.09,17.45,79.1,1,14.1,-6000441.0,100000.0,575804.0,173000.0,True,True,32.76,15.45,23.76,45.0
5434,崇越,449.5,2.06,7.28,8.14,8.9,67.8,5,16.4,379664.0,-7000.0,721807.0,-84000.0,True,False,45.63,0.0,21.9,37.7
4949,有成精密,98.2,2.21,2.29,5.85,5.79,59.9,0,43.9,-465915.0,0.0,155367.0,0.0,False,True,0.0,31.71,16.49,48.8
8150,南茂,79.1,2.08,4.22,2.3,36.79,52.4,0,32.2,-17099724.0,-6000.0,-18364686.0,-28000.0,False,True,0.0,30.8,16.02,26.6
3031,佰鴻,33.75,1.64,0.45,8.24,3.62,65.8,0,17.8,-1281000.0,-1000.0,-1168827.0,-1000.0,False,True,0.0,28.37,14.75,49.3
2353,宏碁,29.55,2.13,4.05,5.66,20.65,64.6,2,68.4,14415078.0,-442739.0,35645307.0,-2219966.0,True,False,24.62,0.0,11.82,6.3
4764,雙鍵,320.0,1.61,0.0,18.05,12.06,64.4,0,20.9,-657000.0,0.0,-1568128.0,0.0,False,True,0.0,22.55,11.73,123.0
3231,緯創,144.5,1.76,3.21,3.44,100.98,58.9,2,112.0,32967540.0,-201284.0,53745055.0,608716.0,True,False,19.89,0.0,9.55,11.2
