stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score
3090,日電貿,109.5,2.4,3.79,10.18,15.99,62.4,2,34.1,2430000.0,-218906.0,3807900.0,-650460.0,True,True,30.75,83.89,58.38
2492,華新科,148.5,1.53,7.22,12.02,26.89,59.4,3,11.1,7711327.0,5000.0,9074035.0,-214000.0,True,True,39.13,66.8,53.52
3706,神達,84.1,2.05,1.45,4.19,14.2,58.1,2,43.2,-3834087.0,57880.0,-829303.0,291008.0,True,True,19.82,82.35,52.34
2313,華通,274.5,1.5,2.23,8.09,348.27,60.1,6,11.1,14031047.0,1167000.0,27016912.0,5343000.0,True,True,43.59,52.86,48.41
3535,晶彩科,145.5,2.19,3.19,19.19,41.42,66.7,2,-9.3,1756652.0,0.0,2758643.0,0.0,True,True,40.8,47.37,44.22
2317,鴻海,239.5,1.84,5.27,14.84,382.43,69.7,8,45.6,82618933.0,3780854.0,112765647.0,3959609.0,True,False,66.0,0.0,31.68
6412,群電,90.4,1.66,1.46,15.57,8.06,71.2,7,-11.9,187000.0,-101217.0,1163928.0,-401217.0,True,False,57.49,0.0,27.6
6257,矽格,197.0,1.85,3.41,16.05,47.33,71.4,1,16.7,-3105245.0,287000.0,741821.0,-946000.0,True,True,31.24,23.95,27.45
1514,亞力,120.0,2.87,-0.83,9.57,15.7,62.9,0,3.4,-252730.0,0.0,457303.0,0.0,False,True,0.0,51.64,26.85
2409,友達,17.85,1.76,5.31,3.15,50.33,53.2,0,0.6,-43559594.0,-18054.0,-71975080.0,-37145.0,False,True,0.0,47.18,24.53
2329,華泰,62.1,1.9,2.99,10.84,28.43,59.2,0,10.1,-984400.0,0.0,7654776.0,-14000.0,False,True,0.0,46.45,24.15
6533,晶心科,243.5,1.54,2.53,17.62,4.07,62.6,2,39.5,744.0,1000.0,68247.0,1000.0,True,False,36.31,0.0,17.43
2485,兆赫,68.7,2.22,6.51,-5.46,47.5,51.2,0,200.1,-4410150.0,-4000.0,-3440640.0,-316000.0,False,True,0.0,28.39,14.76
2369,菱生,33.2,2.17,6.58,7.97,11.17,59.1,2,,7237999.0,0.0,10986499.0,0.0,True,False,30.28,0.0,14.53
