stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
3402,漢科,153.5,1.22,3.37,6.9,2.84,60.8,4,17.6,502348.0,4519.0,1066151.0,91483.0,True,True,23.34,51.94,36.21,11.2
3162,精確,84.8,1.66,5.47,1.39,1.72,54.6,1,21.9,759196.0,0.0,775196.0,0.0,True,True,11.47,54.53,30.85,12.3
3230,錦明,51.5,0.44,8.19,53.3,1.06,87.2,1,9.8,18020.0,0.0,11205.0,0.0,True,False,38.07,0.0,20.94,41.9
6788,華景電,440.0,1.37,-0.79,2.37,4.59,52.4,0,25.0,-59811.0,0.0,59336.0,1000.0,False,True,0.0,45.14,20.31,0.3
6223,旺矽,7255.0,1.54,8.36,16.16,112.56,64.1,2,57.8,90420.0,202828.0,155097.0,186842.0,True,False,32.0,0.0,17.6,40.5
8091,翔名,286.5,1.02,3.99,10.12,4.73,62.0,5,82.2,377937.0,0.0,542838.0,-66274.0,True,False,29.85,0.0,16.42,45.4
6548,長科*,90.6,1.04,9.95,9.43,10.14,60.5,7,36.7,-37747.0,408000.0,-1306801.0,1279000.0,True,False,28.95,0.0,15.92,74.2
3264,欣銓,249.0,1.27,7.33,9.97,23.81,60.5,3,33.0,2418422.0,-323000.0,7841830.0,-2976760.0,True,False,27.23,0.0,14.98,16.1
3131,弘塑,3905.0,1.42,5.83,16.47,25.41,66.2,1,7.2,-9192.0,126043.0,1302.0,194043.0,True,False,26.59,0.0,14.62,27.4
3498,陽程,123.0,1.9,3.36,-5.08,2.07,50.6,0,67.1,-369605.0,0.0,-404942.0,0.0,False,True,0.0,30.76,13.84,27.6
6907,雅特力-KY,155.0,1.67,9.15,11.14,2.49,58.4,1,,161000.0,0.0,-140377.0,0.0,True,False,24.86,0.0,13.67,32.5
3221,台嘉碩,64.0,2.06,-0.62,8.26,26.71,62.1,0,14.7,-6224700.0,0.0,1144064.0,0.0,False,True,0.0,26.85,12.08,47.1
6584,南俊國際,743.0,0.96,6.45,11.62,9.81,59.3,1,47.0,145660.0,6000.0,-85961.0,6000.0,True,False,21.23,0.0,11.68,10.6
8182,加高,55.3,1.89,2.41,12.98,13.41,61.3,0,0.1,-1692505.0,0.0,807953.0,0.0,False,True,0.0,25.75,11.59,45.0
6174,安碁,56.2,1.81,3.31,13.99,5.64,62.7,0,24.8,-979984.0,0.0,534509.0,0.0,False,True,0.0,25.1,11.3,64.6
6104,創惟,104.5,0.86,5.13,2.96,1.64,54.4,4,1.7,688548.0,5000.0,842779.0,5000.0,True,False,20.22,0.0,11.12,7.5
6903,巨漢,415.5,1.59,9.49,5.61,5.49,58.3,1,229.1,593000.0,0.0,586353.0,25000.0,True,False,19.39,0.0,10.66,1.8
5904,寶雅,699.0,1.29,2.49,13.86,5.41,71.2,0,19.2,-68596.0,-45512.0,-507508.0,70788.0,False,True,0.0,21.62,9.73,21.8
6190,萬泰科,85.9,0.96,2.14,4.68,3.75,59.2,3,30.1,321500.0,0.0,2076095.0,0.0,True,False,16.29,0.0,8.96,19.3
3265,台星科,188.5,0.88,3.57,3.19,1.92,54.9,3,22.1,298389.0,0.0,774674.0,-172693.0,True,False,15.94,0.0,8.77,2.2
6274,台燿,1690.0,0.87,0.0,3.16,77.76,55.3,3,124.4,-687173.0,64578.0,-1213055.0,682578.0,True,False,12.54,0.0,6.9,52.3
3234,光環,127.5,0.69,5.37,2.98,1.47,52.3,1,13.3,222516.0,0.0,-331005.0,0.0,True,False,10.87,0.0,5.98,17.5
3088,艾訊,142.5,0.84,3.64,1.54,1.14,55.6,1,49.0,472430.0,0.0,228630.0,0.0,True,False,8.09,0.0,4.45,27.2
