stock_id,name,close,daily_return_pct,vol_ratio,rsi14,ma28_bias_pct,inst_consec_days,yoy_revenue_pct,past_42d_pct,composite_score,is_early_breakout,is_strong_confirm
2002,中鋼,19.1,1.33,1.73,56.3,1.35,8,9.6,5.2,61.21,True,True
2425,承啟,45.8,1.44,2.52,63.3,10.52,5,375.6,32.0,56.22,True,True
4938,和碩,87.2,3.32,1.77,58.0,4.57,3,15.9,8.1,55.03,True,True
1326,台化,71.7,1.56,1.73,64.0,17.73,2,11.6,57.4,42.57,True,True
3665,貿聯-KY,2285.0,8.04,1.53,59.2,14.92,8,63.8,2.7,32.66,False,True
