stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
7712,博盛半導體,166.0,2.15,5.4,9.21,1.21,63.2,6,55.5,113155.0,0.0,230744.0,0.0,True,True,34.98,83.66,56.89,17.3
3491,昇達科,1565.0,1.17,5.74,11.08,30.93,58.9,1,93.2,302111.0,72000.0,-131156.0,51000.0,True,True,20.01,83.76,48.7,35.5
4768,晶呈科技,329.0,1.9,5.62,6.38,3.4,57.8,1,93.1,183246.0,0.0,73648.0,0.0,True,True,16.55,86.61,48.08,5.3
3693,營邦,732.0,1.16,4.57,16.92,17.6,71.4,3,171.0,417086.0,-5000.0,685889.0,-15000.0,True,True,30.98,56.81,42.6,48.0
3529,力旺,3305.0,1.99,6.27,28.81,108.62,68.9,8,42.8,-1085173.0,1080000.0,-1293627.0,1252000.0,True,False,51.56,0.0,28.36,36.0
8299,群聯,2215.0,1.38,1.37,7.0,167.82,61.5,0,376.5,-93209.0,-15000.0,1952048.0,174312.0,False,True,0.0,53.91,24.26,21.7
6425,易發,72.8,1.17,0.14,14.77,2.24,65.1,0,94.0,-175165.0,0.0,-574044.0,0.0,False,True,0.0,52.74,23.73,25.5
8155,博智,347.0,1.18,0.73,3.05,2.37,56.8,0,35.1,-120919.0,0.0,-295728.0,0.0,False,True,0.0,48.58,21.86,14.0
5425,台半,95.7,1.91,2.35,4.27,20.37,57.1,0,22.4,-1145494.0,0.0,1530583.0,0.0,False,True,0.0,47.54,21.39,15.6
3551,世禾,183.5,1.12,0.55,3.51,2.42,55.6,0,22.0,-121000.0,0.0,-1075000.0,0.0,False,True,0.0,43.04,19.37,0.0
3691,碩禾,121.5,1.61,9.95,21.52,2.13,70.3,2,75.8,117970.0,0.0,470801.0,0.0,True,False,28.13,0.0,15.47,7.5
3293,鈊象,729.0,0.43,0.28,1.66,5.92,54.0,7,24.8,277844.0,35000.0,700560.0,125000.0,True,False,22.17,0.0,12.19,1.4
3675,德微,332.0,1.59,9.93,18.56,10.73,66.4,1,31.5,-176490.0,67000.0,-168050.0,67000.0,True,False,22.0,0.0,12.1,38.3
3624,光頡,134.0,1.02,9.84,30.86,30.18,68.1,1,65.8,3130325.0,0.0,385357.0,0.0,True,False,21.69,0.0,11.93,74.5
6693,廣閎科,197.0,2.23,9.75,11.45,5.72,60.1,2,114.2,610030.0,0.0,363955.0,0.0,True,False,18.87,0.0,10.38,14.2
