stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
6282,康舒,53.6,1.75,5.51,6.95,23.56,59.5,4,34.6,18682924.0,21000.0,19911724.0,141000.0,True,True,36.65,80.62,59.51,7.2
2421,建準,152.0,1.77,6.29,4.38,13.06,59.0,5,15.0,3753646.0,936000.0,2439277.0,2675000.0,True,True,39.26,76.07,58.4,5.2
2388,威盛,86.0,2.03,5.26,16.96,35.68,67.8,5,84.8,609738.0,160000.0,9109702.0,527000.0,True,True,54.54,60.22,57.49,71.0
2618,長榮航,35.3,1.55,2.92,2.01,15.86,55.1,4,18.9,1536886.0,11859558.0,-2060352.0,12948891.0,True,True,27.23,79.8,54.57,1.9
2436,偉詮電,74.8,1.55,4.18,4.65,5.66,57.0,5,30.5,1219725.0,20000.0,2202225.0,45000.0,True,True,36.74,58.21,47.9,13.2
2495,普安,40.65,1.92,8.4,1.62,4.25,56.9,5,36.7,3251520.0,197000.0,4262669.0,608000.0,True,True,38.51,52.58,45.83,2.9
3042,晶技,160.0,1.71,8.11,5.92,51.91,60.6,4,1.4,1280688.0,17000.0,-1145099.0,163500.0,True,True,38.0,46.25,42.29,71.3
2912,統一超,221.0,1.75,-0.45,-3.24,14.04,40.8,3,4.9,-2548432.0,937000.0,-3740631.0,1414695.0,False,True,0.0,75.86,39.45,3.0
2458,義隆,158.5,1.5,3.59,12.06,11.81,67.4,7,6.3,602909.0,214841.0,3690566.0,410573.0,True,False,54.98,0.0,26.39,16.1
3702,大聯大,123.5,2.4,3.78,17.93,53.38,75.6,1,38.7,-3047721.0,3678000.0,-3914479.0,1636993.0,True,False,35.62,0.0,17.1,32.8
8261,富鼎,150.0,1.87,0.67,19.12,29.79,73.4,1,5.3,-431900.0,30000.0,1302601.0,48000.0,True,False,32.24,0.0,15.48,33.3
3605,宏致,81.8,1.75,1.87,5.42,7.64,58.6,0,16.5,-1859990.0,0.0,-2681622.0,0.0,False,True,0.0,29.34,15.26,31.7
2486,一詮,278.5,3.14,7.95,14.82,32.86,65.1,0,21.2,-2780894.0,0.0,-2890950.0,0.0,False,True,0.0,29.34,15.26,73.0
5471,松翰,52.5,1.86,0.38,15.59,3.62,65.5,0,25.4,-456974.0,0.0,489670.0,0.0,False,True,0.0,23.73,12.34,26.5
2353,宏碁,28.4,1.75,3.46,1.87,11.7,56.1,1,68.4,27395229.0,-1110000.0,21106229.0,-1835358.0,True,False,13.47,0.0,6.47,0.2
