stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
2542,興富發,46.4,2.28,3.57,5.39,7.73,69.9,11,196.6,6156704.0,1432000.0,7119722.0,2239051.0,True,True,70.32,89.23,80.15,3.2
2376,技嘉,393.5,1.77,4.79,15.4,72.01,71.4,11,59.7,6831787.0,90093.0,12106500.0,281898.0,True,True,80.42,53.82,66.59,15.1
1513,中興電,171.0,2.81,3.32,5.61,26.88,61.0,4,3.8,9070176.0,-1000.0,13337769.0,-3234.0,True,True,35.02,82.08,59.49,2.4
4938,和碩,94.8,3.14,3.72,11.03,65.77,66.8,2,11.6,24643888.0,-104000.0,30105994.0,3512433.0,True,True,33.25,83.66,59.46,1.8
2454,聯發科,4225.0,1.58,5.23,12.02,510.11,60.8,6,12.2,3760291.0,10060.0,4746110.0,-279989.0,True,True,51.78,54.3,53.09,1.1
6770,力積電,74.9,1.61,1.63,14.19,353.99,61.3,4,70.5,57184307.0,87000.0,175147156.0,83105.0,True,True,41.05,58.37,50.06,11.5
2027,大成鋼,50.4,2.46,7.58,16.51,29.6,74.2,2,46.1,39932119.0,-8628000.0,40367300.0,-8657648.0,True,True,42.45,49.6,46.17,15.7
2356,英業達,68.8,1.8,-0.29,8.22,50.17,59.4,4,65.7,6938951.0,314310.0,32071586.0,1175849.0,True,True,32.05,59.01,46.07,3.9
2324,仁寶,39.3,2.26,-1.5,8.27,85.52,62.0,2,38.3,12612709.0,-42907.0,63482561.0,-4933.0,True,True,22.22,61.63,42.71,8.1
4551,智伸科,174.0,1.64,0.87,-7.4,5.81,47.6,6,23.1,-1008519.0,400000.0,-2526035.0,770000.0,False,True,0.0,80.92,42.08,14.5
2634,漢翔,64.2,1.57,4.05,2.63,20.42,56.4,1,20.0,12572000.0,0.0,9887876.0,-19020.0,True,True,14.35,59.53,37.84,36.2
1301,台塑,57.5,1.59,2.31,-2.41,19.35,51.5,2,4.8,3781818.0,-4000.0,8277204.0,-19126.0,False,True,0.0,54.8,28.5,27.1
1718,中纖,11.0,1.91,-1.79,-6.62,8.38,51.4,0,11.2,-11627980.0,0.0,-3130539.0,-20000.0,False,True,0.0,25.66,13.34,19.6
