stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score
2492,華新科,143,1.91,5.15,11.75,36.42,61.9,7,11.1,-241150,101000,1086657,109000,TRUE,TRUE,57.29,77.34,67.72
3406,玉晶光,518,3.29,7.69,17.27,30.77,75.4,4,14.3,460641,4000,719131,-2146,TRUE,TRUE,55.53,71.31,63.74
6209,今國光,62.8,2.47,3.8,16.47,9.56,65,1,75.6,642065,-16000,21361,-34000,TRUE,TRUE,33.68,79.63,57.57
3702,大聯大,96.5,1.95,-0.1,12.58,39.93,71,6,28.6,4426993,-3841000,13219728,-5172000,TRUE,TRUE,48.1,60.43,54.51
2375,凱美,85.2,2.62,-0.47,6.76,8.12,57.2,1,2.7,116200,0,-225541,-1360,TRUE,TRUE,17.6,80.92,50.53
5871,中租-KY,113,1.91,2.73,6.39,15.03,62.7,1,-2.9,2163882,-138411,646639,-386860,TRUE,TRUE,18.6,76.99,48.96
5269,祥碩,1190,1.59,5.78,1.59,15.87,53.5,1,39.9,134839,-270,1453,-6476,TRUE,TRUE,14.94,79.91,48.72
2495,普安,41.1,2.11,4.31,20.65,13.63,68.1,2,61,2221571,-25000,1133672,-54000,TRUE,TRUE,43.4,52.1,47.92
6531,愛普*,606,2.02,6.88,22.53,90.72,69.2,1,112.6,382803,-4736,-392055,-17338,TRUE,TRUE,43.2,47.82,45.6
1301,台塑,54.3,2.1,5.64,14.72,61.06,67.7,1,1.5,57996624,-644113,59059130,-645113,TRUE,TRUE,32.44,55.82,44.6
4927,泰鼎-KY,50.7,2.08,5.19,15.25,23.59,66.2,1,-10.7,5193000,0,7280762,0,TRUE,TRUE,32.56,51.24,42.27
3645,達邁,88.9,2.23,-1.66,15.81,32.35,66.8,1,23.8,1600800,0,359260,0,TRUE,TRUE,26.62,55.89,41.84
1802,台玻,68.2,1.95,7.57,19.45,197.51,65.9,1,16.4,20548430,0,8481817,2000,TRUE,TRUE,39.92,43.06,41.55
6937,天虹,313,1.52,0.16,19.26,6.94,69.9,1,26.6,21000,-8000,157040,128000,TRUE,TRUE,30.97,48.63,40.15
4960,誠美材,25.5,1.7,0.79,13.01,10.35,61.6,1,-23.9,1584000,0,-3427000,0,TRUE,TRUE,24.3,53.67,39.57
1711,永光,42.05,1.59,-1.18,18.54,32.95,63.3,1,28.2,409900,0,4123170,26000,TRUE,TRUE,28.87,49.11,39.39
6239,力成,217.5,1.83,-0.46,5.86,58.9,54.8,0,35.2,-2630366,-81185,-3667934,-1124075,FALSE,TRUE,0,50.66,26.34
