stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
3105,穩懋,500.0,1.3,6.16,16.88,216.3,65.2,10,30.6,8879551.0,20900.0,8722040.0,1413100.0,True,True,54.45,74.89,63.65,39.3
3491,昇達科,1565.0,1.15,5.39,12.58,25.25,60.3,7,93.2,235557.0,155253.0,1346.0,420657.0,True,True,39.83,83.46,59.46,20.4
3529,力旺,2845.0,1.42,4.98,12.82,43.28,58.5,5,42.8,-96005.0,121137.0,-362465.0,241276.0,True,True,34.07,79.64,54.58,9.4
6290,良維,282.5,2.34,6.2,14.75,26.08,63.6,3,18.2,1453446.0,0.0,3111228.0,-700.0,True,True,32.78,80.07,54.06,13.0
3162,精確,76.9,1.6,5.78,11.66,2.34,61.7,3,101.2,727257.0,0.0,1332830.0,0.0,True,True,27.85,85.22,53.67,13.8
5274,信驊,19290.0,1.36,5.55,12.09,51.02,64.1,3,118.4,-12862.0,37483.0,-47905.0,102333.0,True,True,27.62,84.92,53.41,24.4
6532,瑞耘,99.3,2.35,5.75,7.47,1.38,63.5,3,74.2,338399.0,0.0,480511.0,0.0,True,True,24.92,84.97,51.94,41.3
6643,M31,458.0,1.87,4.57,8.02,4.33,59.8,3,73.1,115440.0,0.0,363659.0,0.0,True,True,25.32,82.14,50.89,8.0
6548,長科*,74.8,1.89,3.03,3.34,4.05,55.4,2,43.7,1356434.0,-8000.0,2036051.0,-18000.0,True,True,14.2,82.86,45.1,4.2
3293,鈊象,729.0,2.31,0.55,1.09,31.14,54.1,4,24.8,-289612.0,257000.0,789042.0,797000.0,True,True,16.49,80.07,45.1,1.5
5864,致和證,35.15,1.74,0.86,0.57,1.41,50.7,2,112.9,566291.0,0.0,859735.0,0.0,True,True,9.05,86.28,43.8,3.5
6640,均華,1180.0,1.67,5.36,6.88,6.22,56.5,1,18.7,92819.0,77000.0,85715.0,77000.0,True,True,16.57,76.26,43.43,22.3
4772,台特化,250.0,1.68,3.52,-0.55,1.41,51.8,3,18.9,105000.0,0.0,178649.0,0.0,True,True,13.36,77.0,42.0,3.1
6588,東典光電,117.5,1.38,-0.84,10.37,4.67,59.5,0,189.0,-105308.0,0.0,518489.0,0.0,False,True,0.0,54.11,24.35,59.6
6147,頎邦,229.0,1.17,9.31,26.51,166.05,69.3,5,43.6,6827056.0,2533000.0,-2646234.0,7375100.0,True,False,43.54,0.0,23.95,20.5
7792,安葆,339.0,3.15,8.31,13.94,5.57,73.5,5,,391404.0,0.0,450694.0,0.0,True,False,41.57,0.0,22.86,59.9
3455,由田,255.5,1.31,3.86,6.01,7.02,61.4,0,22.4,-199155.0,0.0,497552.0,0.0,False,True,0.0,44.78,20.15,26.8
6530,創威,100.5,1.3,0.8,11.28,3.09,61.3,0,10.7,-325248.0,0.0,264737.0,0.0,False,True,0.0,44.57,20.06,37.9
5443,均豪,109.0,1.18,0.93,0.86,1.83,52.8,0,14.4,-283872.0,0.0,93047.0,0.0,False,True,0.0,43.88,19.75,7.9
8040,九暘,82.7,2.18,5.62,10.22,1.93,59.3,5,54.1,443000.0,0.0,550475.0,0.0,True,False,33.44,0.0,18.39,7.1
6425,易發,68.2,3.5,8.43,10.39,1.17,61.8,3,94.0,222000.0,0.0,362000.0,0.0,True,False,32.58,0.0,17.92,13.1
3624,光頡,126.0,0.65,6.78,28.3,22.17,70.2,2,65.8,1346956.0,0.0,723515.0,0.0,True,False,30.95,0.0,17.02,34.3
6683,雍智科技,1670.0,1.41,6.03,26.53,48.47,68.3,2,25.7,63343.0,19000.0,-193389.0,1000.0,True,False,29.87,0.0,16.43,36.9
4908,前鼎,243.5,0.95,2.31,22.64,18.53,64.5,1,28.9,297091.0,0.0,-1668480.0,0.0,True,False,28.44,0.0,15.64,68.5
6667,信紘科,262.0,3.53,9.85,13.32,3.97,67.5,4,69.1,501057.0,0.0,554343.0,0.0,True,False,28.05,0.0,15.43,7.4
5347,世界,172.0,1.88,3.93,10.52,55.49,62.6,3,40.5,6573176.0,568975.0,20225931.0,-3353025.0,True,False,25.45,0.0,14.0,0.6
6173,信昌電,314.0,0.73,3.46,26.44,57.58,67.2,1,54.3,1565505.0,0.0,1028070.0,82000.0,True,False,22.99,0.0,12.64,76.4
8299,群聯,2140.0,1.97,8.63,3.35,139.51,57.1,3,376.5,1737016.0,95394.0,1767025.0,372417.0,True,False,22.73,0.0,12.5,11.7
3580,友威科,96.8,0.93,2.33,15.48,1.12,67.3,1,26.9,42199.0,0.0,-332537.0,0.0,True,False,21.1,0.0,11.61,18.5
3265,台星科,180.0,2.52,7.14,4.32,4.74,57.7,2,3.4,1335821.0,0.0,1732828.0,0.0,True,False,20.28,0.0,11.15,8.4
3680,家登,533.0,1.06,1.14,6.99,8.62,57.1,3,49.9,65045.0,366.0,818686.0,366.0,True,False,17.68,0.0,9.72,7.9
5386,青雲,294.0,0.6,3.7,10.96,3.15,54.8,1,1846.2,165513.0,0.0,-179444.0,0.0,True,False,17.17,0.0,9.44,10.7
1815,富喬,119.5,1.64,6.7,4.21,117.64,54.0,1,79.2,11647126.0,1989000.0,-7699100.0,-790000.0,True,False,15.05,0.0,8.28,48.4
6510,精測,3520.0,0.69,10.0,14.27,16.75,61.6,1,54.3,-64672.0,3000.0,-137836.0,-63724.0,True,False,14.67,0.0,8.07,29.9
3498,陽程,195.0,0.82,5.69,5.02,4.89,58.5,1,326.0,390919.0,0.0,217144.0,0.0,True,False,13.38,0.0,7.36,74.9
4979,華星光,611.0,3.35,9.89,6.39,59.87,57.1,1,37.4,824011.0,113000.0,1035522.0,-5000.0,True,False,11.47,0.0,6.31,61.2
7751,竑騰,1485.0,2.13,4.58,-4.48,6.89,49.2,3,41.3,8000.0,0.0,53000.0,0.0,True,False,11.2,0.0,6.16,17.9
