stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score
3691,碩禾,135.0,1.85,4.25,17.78,3.51,66.2,2,168.9,442000.0,0.0,830000.0,0.0,True,True,30.35,81.69,53.45
3663,鑫科,74.9,2.0,2.6,5.63,4.92,57.7,2,64.6,490800.0,0.0,2261850.0,0.0,True,True,16.7,82.54,46.33
1815,富喬,116.0,1.5,6.42,5.68,84.11,55.1,1,33.0,15765330.0,-600000.0,7007689.0,-1393000.0,True,True,16.22,80.8,45.28
5340,建榮,126.5,1.33,3.69,12.12,1.15,60.3,7,18.5,5100.0,0.0,375115.0,0.0,True,True,38.37,53.44,45.15
3689,湧德,139.0,1.53,1.83,9.08,8.89,63.0,1,41.8,37000.0,0.0,-571000.0,0.0,True,True,15.51,80.49,44.75
6588,東典光電,159.5,1.51,3.24,18.25,9.05,65.8,2,146.2,3000.0,0.0,-103000.0,0.0,True,True,29.22,58.03,42.18
8086,宏捷科,154.0,1.2,2.33,12.01,13.49,61.8,3,49.4,701970.0,0.0,2567330.0,0.0,True,True,24.44,56.39,38.82
4768,晶呈科技,525.0,1.28,5.32,8.83,2.7,59.9,1,154.5,28900.0,0.0,-61100.0,0.0,True,True,17.96,61.77,37.67
5328,華容,26.75,1.36,3.28,6.75,2.42,55.8,2,8.3,1274000.0,0.0,1600000.0,0.0,False,True,0.0,74.79,33.66
6127,九豪,47.5,1.26,4.74,6.39,4.96,55.5,2,10.0,1181038.0,0.0,1895038.0,0.0,True,True,17.96,52.32,33.42
6244,茂迪,27.9,1.22,0.72,1.42,2.25,50.1,1,5.1,618999.0,0.0,724739.0,0.0,False,True,0.0,73.55,33.1
8121,越峰,32.95,2.86,5.1,26.05,1.99,74.6,10,,145400.0,0.0,438400.0,0.0,True,False,56.24,0.0,30.93
8299,群聯,2115.0,0.77,5.22,22.79,194.28,63.1,6,221.5,194667.0,56275.0,-1884978.0,486509.0,True,False,46.51,0.0,25.58
3491,昇達科,1695.0,1.29,-0.59,4.02,43.68,55.6,1,36.2,170618.0,24000.0,73567.0,-4350.0,False,True,0.0,56.65,25.49
8096,擎亞,96.2,1.25,3.11,4.0,14.8,58.4,2,-4.8,608299.0,0.0,-1749701.0,0.0,False,True,0.0,52.04,23.42
3551,世禾,207.5,2.31,6.14,9.86,5.28,60.3,0,13.0,-141000.0,0.0,-396000.0,-60000.0,False,True,0.0,49.13,22.11
5498,凱崴,79.0,1.18,6.76,20.41,2.58,62.8,4,47.7,262890.0,0.0,944900.0,0.0,True,False,40.16,0.0,22.09
6643,M31,640.0,1.66,6.31,24.61,7.6,68.3,2,30.7,48099.0,2000.0,76077.0,2000.0,True,False,38.87,0.0,21.38
3548,兆利,104.0,1.73,2.46,9.64,1.2,58.5,0,-36.5,-155000.0,0.0,-162860.0,0.0,False,True,0.0,46.1,20.75
8255,朋程,148.5,2.14,4.21,15.26,3.85,70.5,4,,245462.0,0.0,707444.0,0.0,True,False,34.47,0.0,18.96
6207,雷科,68.1,1.53,7.41,21.77,12.33,71.1,1,14.3,1338980.0,0.0,2930430.0,0.0,True,False,33.65,0.0,18.51
3317,尼克森,62.2,1.73,5.6,18.71,6.28,71.5,2,12.6,408000.0,0.0,1227000.0,0.0,True,False,32.32,0.0,17.78
6488,環球晶,666.0,1.44,9.9,30.39,106.86,68.1,3,0.1,1190439.0,604707.0,5290137.0,2311929.0,True,False,30.67,0.0,16.87
5483,中美晶,144.5,1.33,5.86,17.53,45.02,65.2,2,9.2,349716.0,837246.0,-2496089.0,3109524.0,True,False,30.55,0.0,16.8
3105,穩懋,555.0,1.14,5.92,19.02,194.63,63.2,1,34.2,1884702.0,450001.0,-3618167.0,-110749.0,True,False,28.66,0.0,15.76
6182,合晶,48.5,1.46,9.98,29.84,29.95,71.8,3,8.4,1884261.0,0.0,13670726.0,0.0,True,False,28.28,0.0,15.55
5474,聰泰,176.5,1.73,7.29,25.61,4.28,76.4,1,,77000.0,0.0,25000.0,0.0,True,False,27.87,0.0,15.33
6462,神盾,130.0,1.29,5.26,14.77,3.3,61.2,2,100.4,254000.0,2000.0,104013.0,2000.0,True,False,27.09,0.0,14.9
3707,漢磊,75.5,1.01,9.9,33.4,22.07,73.0,1,22.3,6161000.0,0.0,12162599.0,0.0,True,False,26.73,0.0,14.7
5291,邑昇,69.0,2.21,0.44,-0.53,2.54,55.3,0,41.6,-201000.0,0.0,-262000.0,0.0,False,True,0.0,31.9,14.36
6190,萬泰科,73.6,0.84,2.22,17.2,6.05,68.8,2,11.9,548900.0,0.0,1025900.0,0.0,True,False,25.86,0.0,14.22
3162,精確,83.0,1.22,9.93,22.83,7.05,66.7,1,21.3,392000.0,0.0,258300.0,0.0,True,False,24.43,0.0,13.44
3088,艾訊,116.0,1.25,3.57,24.42,3.53,81.6,1,30.5,989000.0,0.0,1234970.0,0.0,True,False,24.23,0.0,13.33
6613,朋億*,239.0,1.22,3.69,6.78,0.88,61.1,4,65.2,99000.0,-58609.0,217000.0,-221530.0,True,False,23.47,0.0,12.91
5309,系統電,64.5,2.05,6.44,8.6,7.36,60.9,2,-6.0,1586020.0,0.0,1906040.0,-3000.0,True,False,23.37,0.0,12.85
6121,新普,362.5,0.8,1.4,2.78,1.47,55.8,6,4.6,-69000.0,70650.0,-475860.0,170793.0,True,False,22.58,0.0,12.42
6138,茂達,251.5,2.23,3.07,10.14,4.06,63.0,2,,421687.0,2000.0,524687.0,1000.0,True,False,22.22,0.0,12.22
6291,沛亨,449.5,1.91,2.86,10.84,14.59,59.1,2,43.4,85747.0,0.0,17247.0,0.0,True,False,22.09,0.0,12.15
6175,立敦,65.0,1.07,3.01,15.14,2.63,65.5,1,18.9,1081000.0,0.0,-70388.0,0.0,True,False,21.86,0.0,12.02
4973,廣穎,87.7,0.47,2.69,13.54,3.13,58.6,2,98.8,144000.0,0.0,-122000.0,0.0,True,False,21.81,0.0,12.0
8054,安國,112.0,1.08,5.66,9.44,3.2,56.3,2,232.5,368999.0,5000.0,513199.0,5000.0,True,False,21.58,0.0,11.87
8227,巨有科技,173.5,1.39,9.81,26.31,3.16,70.4,2,54.1,425700.0,0.0,313800.0,0.0,True,False,21.3,0.0,11.72
8932,智通*,92.8,1.24,4.86,6.37,3.14,47.4,3,8.2,1139000.0,0.0,4114065.0,-2000.0,True,False,21.09,0.0,11.6
5439,高技,403.0,0.71,2.68,14.88,17.11,60.8,1,60.3,158300.0,-50000.0,-109700.0,27500.0,True,False,20.57,0.0,11.31
8147,正淩,171.5,0.8,3.94,13.36,1.73,67.0,1,15.1,120000.0,0.0,-190800.0,0.0,True,False,20.36,0.0,11.2
6568,宏觀,270.0,2.06,9.98,16.72,4.52,62.8,1,65.9,543000.0,0.0,511950.0,0.0,True,False,19.9,0.0,10.95
3265,台星科,190.0,2.74,2.98,17.75,18.8,68.4,0,25.3,-36000.0,0.0,1482441.0,-20000.0,False,True,0.0,24.17,10.88
8240,華宏,69.1,0.59,5.02,12.09,3.14,59.1,1,-8.1,332999.0,0.0,-562701.0,0.0,True,False,19.64,0.0,10.8
6265,方土昶,43.45,0.58,2.72,10.7,4.05,57.5,2,510.6,633200.0,0.0,-3470550.0,0.0,True,False,19.15,0.0,10.53
6727,亞泰金屬,407.0,1.77,10.0,10.19,13.73,58.1,3,,262000.0,0.0,352000.0,0.0,True,False,18.8,0.0,10.34
6584,南俊國際,714.0,0.89,6.25,8.78,9.79,58.3,1,52.7,-155005.0,16000.0,-454098.0,-293250.0,True,False,18.0,0.0,9.9
6530,創威,120.0,0.79,0.42,13.99,3.51,61.0,1,10.6,99248.0,0.0,-796752.0,0.0,True,False,17.73,0.0,9.75
5351,鈺創,74.1,0.96,3.49,7.44,20.3,57.6,2,399.6,3972750.0,8000.0,5192310.0,8000.0,True,False,17.28,0.0,9.5
5425,台半,64.6,0.87,3.69,9.07,5.73,58.6,1,0.4,2050820.0,0.0,446774.0,0.0,True,False,15.89,0.0,8.74
3093,港建*,63.9,0.65,9.98,9.23,1.32,57.1,3,-85.6,39000.0,0.0,156000.0,0.0,True,False,15.58,0.0,8.57
6245,立端,82.3,1.05,2.24,8.23,0.87,64.2,1,18.8,331000.0,0.0,696842.0,0.0,True,False,14.03,0.0,7.72
6188,廣明,88.5,1.22,4.36,1.74,3.94,52.6,2,-12.9,653000.0,0.0,1100700.0,-480000.0,True,False,12.79,0.0,7.03
3217,優群,174.0,0.85,2.35,7.29,1.29,59.2,1,4.9,78000.0,11000.0,215458.0,8000.0,True,False,12.78,0.0,7.03
4510,高鋒,48.4,1.55,-6.38,7.69,6.5,56.6,3,,15123.0,0.0,2071899.0,0.0,True,False,12.68,0.0,6.97
6548,長科*,52.9,0.83,1.73,3.23,2.31,52.4,2,20.1,675000.0,0.0,45052.0,-37000.0,True,False,11.09,0.0,6.1
8111,立碁,70.8,0.8,2.46,5.21,2.02,53.2,1,-8.5,306000.0,0.0,-234225.0,0.0,True,False,10.66,0.0,5.86
7728,光焱科技,809.0,2.28,9.92,5.67,5.64,56.2,1,-18.5,52000.0,0.0,39000.0,0.0,True,False,8.99,0.0,4.94
6640,均華,1495.0,0.73,0.67,1.7,4.96,55.5,1,250.1,70033.0,0.0,-43903.0,0.0,True,False,5.26,0.0,2.89
