stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
6526,達發,703.0,1.56,4.93,4.25,11.03,56.3,13,12.9,368882.0,74000.0,655258.0,119000.0,True,True,76.19,53.01,64.14,27.6
3706,神達,91.3,2.26,4.58,3.55,62.19,58.0,5,49.3,5275495.0,6022000.0,2632672.0,14424000.0,True,True,37.7,84.55,62.06,12.2
3005,神基,106.5,2.35,5.45,2.82,21.49,59.2,3,15.1,6371097.0,-450537.0,10254797.0,-3635814.0,True,True,28.13,83.76,57.06,9.1
2027,大成鋼,41.5,2.58,2.85,-1.27,20.83,51.8,3,42.5,-25230139.0,28016067.0,-30321752.0,32840843.0,True,True,20.99,85.47,54.52,10.1
2467,志聖,646.0,2.06,4.19,7.98,27.42,59.7,5,74.6,572982.0,-49927.0,1375171.0,-61854.0,True,True,42.25,60.45,51.71,6.1
8150,南茂,107.0,1.78,7.54,9.87,123.2,57.6,6,17.7,13827303.0,6480000.0,3893681.0,8109000.0,True,True,52.2,50.72,51.43,53.3
1609,大亞,38.7,2.21,1.84,2.51,7.93,55.9,1,22.0,2645319.0,0.0,1723141.0,-1000.0,True,True,13.86,84.11,50.39,20.2
3030,德律,353.5,2.34,7.94,-1.06,25.86,52.9,5,14.7,344333.0,10000.0,984176.0,11000.0,True,True,35.68,50.28,43.27,3.2
3583,辛耘,905.0,1.61,0.11,5.67,27.5,58.7,4,1.5,336398.0,-82000.0,1484369.0,-82000.0,True,True,29.06,53.38,41.71,14.3
2049,上銀,348.5,1.56,7.23,-0.37,17.31,54.1,3,28.2,955725.0,-395030.0,1725942.0,-397164.0,True,True,23.9,49.77,37.35,11.5
3702,大聯大,110.0,2.67,2.8,-2.14,56.03,51.1,3,82.9,-29252000.0,29953623.0,-39958083.0,39788815.0,False,True,0.0,68.29,35.51,8.9
6271,同欣電,287.5,1.62,7.68,17.26,122.64,63.3,3,7.6,798201.0,649000.0,5378419.0,650000.0,True,False,46.38,0.0,22.26,66.2
6753,龍德造船,141.5,2.1,3.66,13.46,9.53,68.6,4,26.9,1446851.0,0.0,2249559.0,0.0,True,False,43.69,0.0,20.97,4.0
6257,矽格,245.0,1.52,3.38,8.69,47.44,61.2,4,23.7,7183911.0,209133.0,9439667.0,-225733.0,True,False,35.93,0.0,17.25,36.1
2634,漢翔,56.2,1.78,-0.71,17.1,32.86,75.5,2,18.9,-5767618.0,317000.0,9796717.0,312000.0,True,False,33.05,0.0,15.86,19.7
2363,矽統,73.5,1.57,6.52,13.42,61.92,61.9,1,88.8,19230246.0,0.0,13650869.0,55000.0,True,False,30.52,0.0,14.65,41.3
1809,中釉,55.2,1.94,1.85,8.38,9.65,58.6,0,1.0,-540282.0,0.0,-692531.0,0.0,False,True,0.0,25.59,13.31,114.8
